num.trees,sample.fraction,MSE,runtime_training,runtime_prediction 
113.0,0.93,589979965.57939,0.139999999999418,0.0299999999988358
113.0,0.94,536980737.527888,0.119999999998981,0.0099999999983992
113.0,0.95,552441289.498128,0.119999999998981,0.0300000000006548
113.0,0.96,531278584.684087,0.1200000000008,0.0300000000006548
113.0,0.97,547670337.214508,0.140000000001237,0.0100000000002183
113.0,0.98,539788442.333857,0.130000000001019,0.0200000000004366
113.0,0.99,549569945.491076,0.130000000001019,0.0200000000004366
113.0,1.0,576001569.691599,0.139999999999418,0.0299999999988358
114.0,0.01,1653288998.22852,0.0299999999988358,0.0200000000004366
114.0,0.02,1133840519.0121,0.0300000000006548,0.0100000000002183
114.0,0.03,990429551.301923,0.0400000000008731,0.0299999999988358
114.0,0.04,944346244.864708,0.0299999999988358,0.0100000000002183
114.0,0.05,896393652.784408,0.0400000000008731,0.0300000000006548
114.0,0.06,840778751.838671,0.0500000000010914,0.0400000000008731
114.0,0.07,886787629.951873,0.0499999999992724,0.0299999999988358
114.0,0.08,803430436.712181,0.0499999999992724,0.0100000000002183
114.0,0.09,766869037.085029,0.0400000000008731,0.0100000000002183
114.0,0.1,762700585.281793,0.0500000000010914,0.0300000000006548
114.0,0.11,763499446.847369,0.069999999999709,0.0100000000002183
114.0,0.12,768532891.751723,0.0900000000001455,0.0199999999986176
114.0,0.13,714543335.081346,0.0399999999990541,0.0299999999988358
114.0,0.14,730683845.667207,0.0500000000010914,0.0100000000002183
114.0,0.15,761565420.525084,0.0799999999999272,0.0300000000006548
114.0,0.16,727268364.464724,0.0599999999994907,0.0300000000006548
114.0,0.17,679847377.599459,0.069999999999709,0.0300000000006548
114.0,0.18,689379458.12545,0.0500000000010914,0.0400000000008731
114.0,0.19,699273463.822737,0.0600000000013097,0.0300000000006548
114.0,0.2,687307732.223408,0.0500000000010914,0.0300000000006548
114.0,0.21,684615629.848021,0.0600000000013097,0.0300000000006548
114.0,0.22,684997880.258456,0.070000000001528,0.0300000000006548
114.0,0.23,622695069.179207,0.069999999999709,0.0200000000004366
114.0,0.24,660554304.804294,0.0599999999994907,0.0100000000002183
114.0,0.25,709224573.597509,0.0500000000010914,0.0300000000006548
114.0,0.26,660617960.606057,0.069999999999709,0.0200000000004366
114.0,0.27,658444820.651271,0.0599999999994907,0.0300000000006548
114.0,0.28,703134975.779198,0.070000000001528,0.0200000000004366
114.0,0.29,656149960.50111,0.0799999999999272,0.0300000000006548
114.0,0.3,665211336.865057,0.069999999999709,0.0200000000004366
114.0,0.31,665983463.884715,0.0599999999994907,0.0299999999988358
114.0,0.32,661128562.807448,0.0799999999999272,0.0199999999986176
114.0,0.33,633474822.290782,0.0799999999999272,0.0299999999988358
114.0,0.34,648145021.252598,0.0599999999994907,0.0400000000008731
114.0,0.35,652931934.31656,0.0599999999994907,0.0100000000002183
114.0,0.36,613794398.481641,0.0800000000017462,0.0300000000006548
114.0,0.37,652782238.858528,0.0799999999999272,0.0200000000004366
114.0,0.38,653254797.981482,0.0799999999999272,0.0100000000002183
114.0,0.39,637248295.817112,0.0900000000001455,0.0299999999988358
114.0,0.4,632117251.832749,0.069999999999709,0.0100000000002183
114.0,0.41,629638344.714776,0.0800000000017462,0.0300000000006548
114.0,0.42,649764703.210814,0.0799999999999272,0.0200000000004366
114.0,0.43,624259325.948055,0.0799999999999272,0.0299999999988358
114.0,0.44,648001133.881359,0.0799999999999272,0.0200000000004366
114.0,0.45,618380181.85617,0.0900000000001455,0.0300000000006548
114.0,0.46,598012814.067852,0.0800000000017462,0.0100000000002183
114.0,0.47,612111801.161757,0.0900000000001455,0.0300000000006548
114.0,0.48,600293734.744352,0.0900000000001455,0.0299999999988358
114.0,0.49,630829163.963261,0.0799999999999272,0.0300000000006548
114.0,0.5,633073426.418961,0.0900000000001455,0.0300000000006548
114.0,0.51,609142509.260913,0.0900000000001455,0.0299999999988358
114.0,0.52,591422296.082924,0.0900000000001455,0.0300000000006548
114.0,0.53,584957195.192896,0.100000000000364,0.0200000000004366
114.0,0.54,586243966.817866,0.0900000000001455,0.0299999999988358
114.0,0.55,599364317.619508,0.0900000000001455,0.0300000000006548
114.0,0.56,592975426.893221,0.0900000000001455,0.0100000000002183
114.0,0.57,618023722.91946,0.100000000000364,0.0300000000006548
114.0,0.58,577226500.733261,0.0999999999985448,0.0200000000004366
114.0,0.59,628436053.486442,0.0900000000001455,0.0300000000006548
114.0,0.6,621310315.656371,0.0999999999985448,0.0200000000004366
114.0,0.61,606218069.710426,0.0900000000001455,0.0100000000002183
114.0,0.62,586758727.091411,0.0999999999985448,0.0200000000004366
114.0,0.63,583874299.935603,0.110000000000582,0.0100000000002183
114.0,0.64,565078007.53867,0.109999999998763,0.0300000000006548
114.0,0.65,569718949.191674,0.110000000000582,0.0299999999988358
114.0,0.66,599291610.508642,0.0900000000001455,0.0300000000006548
114.0,0.67,573979924.806368,0.110000000000582,0.0300000000006548
114.0,0.68,578458624.453796,0.1299999999992,0.0299999999988358
114.0,0.69,548050759.909868,0.110000000000582,0.0300000000006548
114.0,0.7,553723349.293437,0.130000000001019,0.0200000000004366
114.0,0.71,573241541.868115,0.110000000000582,0.0299999999988358
114.0,0.72,591189771.392822,0.0999999999985448,0.0200000000004366
114.0,0.73,582122978.579704,0.110000000000582,0.0400000000008731
114.0,0.74,563870329.199232,0.109999999998763,0.0100000000002183
114.0,0.75,553236790.626083,0.110000000000582,0.0100000000002183
114.0,0.76,608593595.058005,0.110000000000582,0.0199999999986176
114.0,0.77,575033510.324078,0.119999999998981,0.0300000000006548
114.0,0.78,587382137.66695,0.1200000000008,0.0300000000006548
114.0,0.79,571828849.229151,0.110000000000582,0.0299999999988358
114.0,0.8,563751068.102311,0.109999999998763,0.0299999999988358
114.0,0.81,530937047.183987,0.110000000000582,0.0200000000004366
114.0,0.82,562361781.259048,0.130000000001019,0.0299999999988358
114.0,0.83,573945140.501994,0.119999999998981,0.0300000000006548
114.0,0.84,574733510.17324,0.1200000000008,0.0300000000006548
114.0,0.85,543871683.841679,0.1200000000008,0.0299999999988358
114.0,0.86,557260945.750916,0.139999999999418,0.0299999999988358
114.0,0.87,532219325.295662,0.1299999999992,0.0200000000004366
114.0,0.88,578757796.938619,0.119999999998981,0.0400000000008731
114.0,0.89,582233319.459125,0.130000000001019,0.0200000000004366
114.0,0.9,547672309.729436,0.110000000000582,0.0299999999988358
114.0,0.91,543249052.189141,0.119999999998981,0.0100000000002183
114.0,0.92,551605209.344448,0.1299999999992,0.0200000000004366
114.0,0.93,587352225.254712,0.119999999998981,0.0300000000006548
114.0,0.94,536296247.823413,0.1200000000008,0.0300000000006548
114.0,0.95,552077589.98994,0.130000000001019,0.0300000000006548
114.0,0.96,530058126.949645,0.1200000000008,0.0100000000002183
114.0,0.97,547426059.115063,0.130000000001019,0.0400000000008731
114.0,0.98,540177727.306294,0.1299999999992,0.0299999999988358
114.0,0.99,548294304.115663,0.119999999998981,0.0100000000002183
114.0,1.0,576295878.984572,0.1299999999992,0.0299999999988358
115.0,0.01,1651439614.14526,0.0300000000006548,0.0300000000006548
115.0,0.02,1140778470.75294,0.0300000000006548,0.0199999999986176
115.0,0.03,992323802.785713,0.0299999999988358,0.0300000000006548
115.0,0.04,943543112.490558,0.0400000000008731,0.0300000000006548
115.0,0.05,898787402.443684,0.0300000000006548,0.0200000000004366
115.0,0.06,839798494.306935,0.0499999999992724,0.0299999999988358
115.0,0.07,885403861.339526,0.0299999999988358,0.0100000000002183
115.0,0.08,801180454.335965,0.0300000000006548,0.0100000000002183
115.0,0.09,768355060.626786,0.0500000000010914,0.0300000000006548
115.0,0.1,762519219.80355,0.0400000000008731,0.0100000000002183
115.0,0.11,763786706.461619,0.0599999999994907,0.0299999999988358
115.0,0.12,767182420.508333,0.0399999999990541,0.0099999999983992
115.0,0.13,714573613.747316,0.0399999999990541,0.0300000000006548
115.0,0.14,729256260.82309,0.0399999999990541,0.0300000000006548
115.0,0.15,761521614.030699,0.0599999999994907,0.0300000000006548
115.0,0.16,726247135.158541,0.069999999999709,0.0300000000006548
115.0,0.17,682315037.703995,0.0599999999994907,0.0400000000008731
115.0,0.18,690743379.79723,0.0500000000010914,0.0200000000004366
115.0,0.19,701500032.420701,0.0600000000013097,0.0300000000006548
115.0,0.2,688134535.252133,0.0600000000013097,0.0300000000006548
115.0,0.21,685124076.977317,0.070000000001528,0.0200000000004366
115.0,0.22,684417154.657603,0.069999999999709,0.0200000000004366
115.0,0.23,623922385.675303,0.0799999999999272,0.0200000000004366
115.0,0.24,660662266.993103,0.070000000001528,0.0200000000004366
115.0,0.25,709433976.786101,0.0500000000010914,0.0300000000006548
115.0,0.26,658788448.468789,0.0600000000013097,0.0300000000006548
115.0,0.27,658574563.128932,0.070000000001528,0.0200000000004366
115.0,0.28,707212302.23535,0.0600000000013097,0.0100000000002183
115.0,0.29,656893611.956864,0.069999999999709,0.0400000000008731
115.0,0.3,665318498.715519,0.0600000000013097,0.0100000000002183
115.0,0.31,667787484.547464,0.069999999999709,0.0200000000004366
115.0,0.32,662271704.680761,0.0799999999999272,0.0299999999988358
115.0,0.33,635442166.445418,0.0799999999999272,0.0299999999988358
115.0,0.34,649948115.009479,0.0599999999994907,0.0199999999986176
115.0,0.35,651927365.71962,0.0599999999994907,0.0100000000002183
115.0,0.36,609135142.822241,0.0799999999999272,0.0300000000006548
115.0,0.37,651084553.97528,0.069999999999709,0.0400000000008731
115.0,0.38,650509748.233715,0.0900000000001455,0.0099999999983992
115.0,0.39,636480052.624751,0.0799999999999272,0.0299999999988358
115.0,0.4,630690622.897341,0.0799999999999272,0.0300000000006548
115.0,0.41,631469999.816489,0.0799999999999272,0.0300000000006548
115.0,0.42,649764543.627799,0.0799999999999272,0.0100000000002183
115.0,0.43,624070094.802662,0.0599999999994907,0.0299999999988358
115.0,0.44,646347746.91385,0.069999999999709,0.0299999999988358
115.0,0.45,616639670.05143,0.0900000000001455,0.0300000000006548
115.0,0.46,598655284.055314,0.0900000000001455,0.0300000000006548
115.0,0.47,613657842.809324,0.0799999999999272,0.0299999999988358
115.0,0.48,600886227.949603,0.0799999999999272,0.0200000000004366
115.0,0.49,631034730.86838,0.0900000000001455,0.0300000000006548
115.0,0.5,631114172.323714,0.0900000000001455,0.0299999999988358
115.0,0.51,607904097.262866,0.0900000000001455,0.0200000000004366
115.0,0.52,591882504.025987,0.110000000000582,0.0299999999988358
115.0,0.53,585167445.228962,0.0900000000001455,0.0300000000006548
115.0,0.54,586744802.64269,0.100000000000364,0.0200000000004366
115.0,0.55,600004897.724649,0.0900000000001455,0.0100000000002183
115.0,0.56,592826766.756811,0.100000000000364,0.0300000000006548
115.0,0.57,617335148.343132,0.110000000000582,0.0299999999988358
115.0,0.58,576573490.466305,0.0900000000001455,0.0100000000002183
115.0,0.59,631576543.037702,0.0900000000001455,0.0299999999988358
115.0,0.6,620904680.200229,0.100000000000364,0.0200000000004366
115.0,0.61,601373205.790743,0.0900000000001455,0.0100000000002183
115.0,0.62,588244880.982968,0.100000000000364,0.0300000000006548
115.0,0.63,585233386.915301,0.0900000000001455,0.0299999999988358
115.0,0.64,568708473.779401,0.110000000000582,0.0300000000006548
115.0,0.65,569704808.877808,0.110000000000582,0.0199999999986176
115.0,0.66,602467370.286043,0.0900000000001455,0.0100000000002183
115.0,0.67,573425031.279322,0.110000000000582,0.0299999999988358
115.0,0.68,574847897.324015,0.109999999998763,0.0300000000006548
115.0,0.69,547347585.113509,0.110000000000582,0.0300000000006548
115.0,0.7,556629270.013008,0.110000000000582,0.0099999999983992
115.0,0.71,572158520.642183,0.0999999999985448,0.0200000000004366
115.0,0.72,593801375.12771,0.130000000001019,0.0400000000008731
115.0,0.73,578296070.809072,0.109999999998763,0.0300000000006548
115.0,0.74,564182595.148087,0.1200000000008,0.0300000000006548
115.0,0.75,554730280.945575,0.110000000000582,0.0299999999988358
115.0,0.76,608170366.960158,0.109999999998763,0.0200000000004366
115.0,0.77,575366607.999596,0.110000000000582,0.0300000000006548
115.0,0.78,590039330.966466,0.1299999999992,0.0599999999994907
115.0,0.79,571325439.362932,0.220000000001164,0.0299999999988358
115.0,0.8,564062002.192256,0.110000000000582,0.0300000000006548
115.0,0.81,532285298.472839,0.110000000000582,0.0099999999983992
115.0,0.82,562388835.679321,0.109999999998763,0.0299999999988358
115.0,0.83,574880221.720579,0.1299999999992,0.0300000000006548
115.0,0.84,576279873.556673,0.130000000001019,0.0200000000004366
115.0,0.85,543585930.635193,0.110000000000582,0.0299999999988358
115.0,0.86,555904846.176456,0.119999999998981,0.0099999999983992
115.0,0.87,530721571.242999,0.119999999998981,0.0300000000006548
115.0,0.88,576502310.379476,0.1200000000008,0.0100000000002183
115.0,0.89,585530094.304213,0.130000000001019,0.0300000000006548
115.0,0.9,551091431.038509,0.140000000001237,0.0300000000006548
115.0,0.91,545365803.153716,0.150000000001455,0.0300000000006548
115.0,0.92,553072598.706201,0.110000000000582,0.0299999999988358
115.0,0.93,585587069.954104,0.139999999999418,0.0299999999988358
115.0,0.94,538513727.323086,0.1299999999992,0.0299999999988358
115.0,0.95,551673450.32461,0.119999999998981,0.0300000000006548
115.0,0.96,530122474.789917,0.170000000000073,0.0299999999988358
115.0,0.97,549538706.241534,0.160000000001673,0.0300000000006548
115.0,0.98,539796342.494044,0.139999999999418,0.0299999999988358
115.0,0.99,551161801.445884,0.139999999999418,0.0300000000006548
115.0,1.0,577289201.679724,0.139999999999418,0.0200000000004366
116.0,0.01,1654322505.6643,0.0300000000006548,0.0200000000004366
116.0,0.02,1143552483.89856,0.0500000000010914,0.0199999999986176
116.0,0.03,992572214.519618,0.0299999999988358,0.0200000000004366
116.0,0.04,942966739.133081,0.0300000000006548,0.0100000000002183
116.0,0.05,896543359.930944,0.0400000000008731,0.0100000000002183
116.0,0.06,837616627.660392,0.0400000000008731,0.0199999999986176
116.0,0.07,886800778.610244,0.0499999999992724,0.0200000000004366
116.0,0.08,799089656.053224,0.0500000000010914,0.0100000000002183
116.0,0.09,765606065.135858,0.0400000000008731,0.0300000000006548
116.0,0.1,763753672.41797,0.0400000000008731,0.0299999999988358
116.0,0.11,763635179.190996,0.0399999999990541,0.0299999999988358
116.0,0.12,765965922.03364,0.0499999999992724,0.0200000000004366
116.0,0.13,715524889.043222,0.0599999999994907,0.0400000000008731
116.0,0.14,728103358.279794,0.0600000000013097,0.0300000000006548
116.0,0.15,759976035.577315,0.0500000000010914,0.0200000000004366
116.0,0.16,726205085.045824,0.0400000000008731,0.0100000000002183
116.0,0.17,683376398.770883,0.0599999999994907,0.0100000000002183
116.0,0.18,690004359.293673,0.0399999999990541,0.0299999999988358
116.0,0.19,700578764.151137,0.0399999999990541,0.0100000000002183
116.0,0.2,688223221.576274,0.0599999999994907,0.0100000000002183
116.0,0.21,685212532.310819,0.0499999999992724,0.0299999999988358
116.0,0.22,683681343.532135,0.0599999999994907,0.0100000000002183
116.0,0.23,626015341.134537,0.0599999999994907,0.0100000000002183
116.0,0.24,659463205.851774,0.0599999999994907,0.0200000000004366
116.0,0.25,708076087.231033,0.069999999999709,0.0200000000004366
116.0,0.26,659870434.607903,0.0599999999994907,0.0300000000006548
116.0,0.27,658716002.248133,0.069999999999709,0.0200000000004366
116.0,0.28,707755965.654247,0.0600000000013097,0.0200000000004366
116.0,0.29,655229735.158714,0.0800000000017462,0.0100000000002183
116.0,0.3,664969263.081372,0.069999999999709,0.0200000000004366
116.0,0.31,668314005.881467,0.0599999999994907,0.0299999999988358
116.0,0.32,660567024.781774,0.0799999999999272,0.0200000000004366
116.0,0.33,635472263.528465,0.0599999999994907,0.0300000000006548
116.0,0.34,648635585.457886,0.0800000000017462,0.0100000000002183
116.0,0.35,650554389.036309,0.0799999999999272,0.0200000000004366
116.0,0.36,608522248.371644,0.0799999999999272,0.0299999999988358
116.0,0.37,651863618.353261,0.0799999999999272,0.0400000000008731
116.0,0.38,651223831.793588,0.0799999999999272,0.0200000000004366
116.0,0.39,636966261.081349,0.0800000000017462,0.0100000000002183
116.0,0.4,631068380.42525,0.0900000000001455,0.0100000000002183
116.0,0.41,631918798.357097,0.0900000000001455,0.0299999999988358
116.0,0.42,649978882.223126,0.0799999999999272,0.0200000000004366
116.0,0.43,622975971.25865,0.0899999999983265,0.0400000000008731
116.0,0.44,643791214.301406,0.0799999999999272,0.0200000000004366
116.0,0.45,620450272.310262,0.100000000000364,0.0199999999986176
116.0,0.46,598189814.606601,0.0799999999999272,0.0300000000006548
116.0,0.47,612360098.799652,0.0999999999985448,0.0200000000004366
116.0,0.48,601852386.395173,0.0799999999999272,0.0199999999986176
116.0,0.49,632204648.89012,0.0799999999999272,0.0200000000004366
116.0,0.5,630946127.393284,0.0899999999983265,0.0200000000004366
116.0,0.51,609800406.733737,0.0900000000001455,0.0099999999983992
116.0,0.52,594630241.11289,0.069999999999709,0.0100000000002183
116.0,0.53,583709441.516444,0.100000000000364,0.0300000000006548
116.0,0.54,587834921.677236,0.100000000000364,0.0299999999988358
116.0,0.55,599985687.093614,0.0900000000001455,0.0300000000006548
116.0,0.56,592994279.365353,0.110000000000582,0.0299999999988358
116.0,0.57,616541584.726753,0.110000000000582,0.0300000000006548
116.0,0.58,576892668.727784,0.0900000000001455,0.0100000000002183
116.0,0.59,632245029.603191,0.1200000000008,0.0100000000002183
116.0,0.6,619143253.962943,0.0900000000001455,0.0299999999988358
116.0,0.61,603919097.853185,0.100000000000364,0.0200000000004366
116.0,0.62,587257121.813035,0.109999999998763,0.0299999999988358
116.0,0.63,582677229.877037,0.110000000000582,0.0300000000006548
116.0,0.64,569747095.300431,0.110000000000582,0.0299999999988358
116.0,0.65,570690435.276515,0.110000000000582,0.0100000000002183
116.0,0.66,601315564.288336,0.1200000000008,0.0299999999988358
116.0,0.67,573275828.887841,0.109999999998763,0.0300000000006548
116.0,0.68,573377274.028277,0.110000000000582,0.0299999999988358
116.0,0.69,547860119.686956,0.109999999998763,0.0299999999988358
116.0,0.7,558754758.243925,0.110000000000582,0.0300000000006548
116.0,0.71,571000412.016688,0.110000000000582,0.0299999999988358
116.0,0.72,594624105.956069,0.110000000000582,0.0400000000008731
116.0,0.73,577396493.513436,0.110000000000582,0.0200000000004366
116.0,0.74,565355605.179332,0.109999999998763,0.0300000000006548
116.0,0.75,558521328.113886,0.110000000000582,0.0300000000006548
116.0,0.76,605526275.256793,0.140000000001237,0.0300000000006548
116.0,0.77,576379720.532029,0.1200000000008,0.0299999999988358
116.0,0.78,587369891.365511,0.119999999998981,0.0299999999988358
116.0,0.79,572347945.999069,0.0999999999985448,0.0200000000004366
116.0,0.8,563980510.00956,0.140000000001237,0.0300000000006548
116.0,0.81,532186373.548259,0.1200000000008,0.0300000000006548
116.0,0.82,561288047.563984,0.1299999999992,0.0299999999988358
116.0,0.83,570979231.708356,0.1299999999992,0.0299999999988358
116.0,0.84,578308278.172825,0.110000000000582,0.0400000000008731
116.0,0.85,542932995.250442,0.130000000001019,0.0300000000006548
116.0,0.86,556441361.354011,0.1200000000008,0.0299999999988358
116.0,0.87,530616412.778425,0.119999999998981,0.0100000000002183
116.0,0.88,575672884.623692,0.110000000000582,0.0300000000006548
116.0,0.89,582704724.713458,0.130000000001019,0.0400000000008731
116.0,0.9,551090166.852394,0.130000000001019,0.0200000000004366
116.0,0.91,543947085.024951,0.1200000000008,0.0100000000002183
116.0,0.92,550904404.098968,0.119999999998981,0.0299999999988358
116.0,0.93,584544949.419507,0.1299999999992,0.0200000000004366
116.0,0.94,536089563.349714,0.119999999998981,0.0400000000008731
116.0,0.95,551220901.673906,0.140000000001237,0.0100000000002183
116.0,0.96,530942331.667848,0.140000000001237,0.0200000000004366
116.0,0.97,547416787.26983,0.1200000000008,0.0100000000002183
116.0,0.98,537596558.471388,0.139999999999418,0.0200000000004366
116.0,0.99,549074447.77631,0.139999999999418,0.0300000000006548
116.0,1.0,573436526.155936,0.139999999999418,0.0300000000006548
117.0,0.01,1644017486.64445,0.0400000000008731,0.0199999999986176
117.0,0.02,1143280722.62401,0.0300000000006548,0.0100000000002183
117.0,0.03,989206777.949453,0.0400000000008731,0.0200000000004366
117.0,0.04,944591900.138452,0.0499999999992724,0.0199999999986176
117.0,0.05,893398255.738549,0.0499999999992724,0.0300000000006548
117.0,0.06,840341180.620879,0.0300000000006548,0.0300000000006548
117.0,0.07,889759336.257375,0.0500000000010914,0.0400000000008731
117.0,0.08,799789711.647477,0.0499999999992724,0.0199999999986176
117.0,0.09,765911354.924245,0.0499999999992724,0.0299999999988358
117.0,0.1,762692381.495865,0.0499999999992724,0.0200000000004366
117.0,0.11,763046151.546,0.0499999999992724,0.0200000000004366
117.0,0.12,763427586.88968,0.0500000000010914,0.0400000000008731
117.0,0.13,715858300.191421,0.0500000000010914,0.0300000000006548
117.0,0.14,728290661.675513,0.0500000000010914,0.0200000000004366
117.0,0.15,760065206.661906,0.0400000000008731,0.0100000000002183
117.0,0.16,725443279.737002,0.0599999999994907,0.0299999999988358
117.0,0.17,682013916.356927,0.0599999999994907,0.0299999999988358
117.0,0.18,690178574.837993,0.0599999999994907,0.0299999999988358
117.0,0.19,700118612.161489,0.069999999999709,0.0299999999988358
117.0,0.2,685067858.044585,0.0599999999994907,0.0299999999988358
117.0,0.21,683619484.532885,0.0599999999994907,0.0199999999986176
117.0,0.22,684381704.409128,0.069999999999709,0.0199999999986176
117.0,0.23,625158647.372913,0.0399999999990541,0.0299999999988358
117.0,0.24,658561851.065727,0.0599999999994907,0.0299999999988358
117.0,0.25,707288659.132994,0.069999999999709,0.0199999999986176
117.0,0.26,660474811.431738,0.0599999999994907,0.0299999999988358
117.0,0.27,657359767.981781,0.069999999999709,0.0100000000002183
117.0,0.28,706848557.827504,0.070000000001528,0.0300000000006548
117.0,0.29,651891743.734702,0.0799999999999272,0.0100000000002183
117.0,0.3,663332994.487333,0.069999999999709,0.0200000000004366
117.0,0.31,667381411.206278,0.0599999999994907,0.0299999999988358
117.0,0.32,659321139.234898,0.0599999999994907,0.0100000000002183
117.0,0.33,633447669.089655,0.069999999999709,0.0299999999988358
117.0,0.34,649823655.641992,0.0599999999994907,0.0400000000008731
117.0,0.35,651507118.432559,0.0599999999994907,0.0300000000006548
117.0,0.36,607420165.386542,0.070000000001528,0.0300000000006548
117.0,0.37,650721446.067633,0.0600000000013097,0.0300000000006548
117.0,0.38,648297710.191626,0.0799999999999272,0.0100000000002183
117.0,0.39,636799458.29249,0.069999999999709,0.0099999999983992
117.0,0.4,631283324.100038,0.0799999999999272,0.0299999999988358
117.0,0.41,633197067.904347,0.0900000000001455,0.0300000000006548
117.0,0.42,650056397.983815,0.0799999999999272,0.0200000000004366
117.0,0.43,622074028.146894,0.0900000000001455,0.0299999999988358
117.0,0.44,643715583.480564,0.0900000000001455,0.0300000000006548
117.0,0.45,619183742.280304,0.1200000000008,0.0300000000006548
117.0,0.46,597389181.797287,0.110000000000582,0.0400000000008731
117.0,0.47,614859129.506617,0.0899999999983265,0.0400000000008731
117.0,0.48,600691681.251002,0.0799999999999272,0.0299999999988358
117.0,0.49,632898318.107884,0.0900000000001455,0.0299999999988358
117.0,0.5,631663117.913265,0.0800000000017462,0.0100000000002183
117.0,0.51,607935990.023186,0.100000000000364,0.0299999999988358
117.0,0.52,594716351.81532,0.100000000000364,0.0200000000004366
117.0,0.53,584317217.351268,0.0999999999985448,0.0300000000006548
117.0,0.54,586661829.147865,0.0900000000001455,0.0299999999988358
117.0,0.55,597499143.041016,0.109999999998763,0.0300000000006548
117.0,0.56,592251674.754263,0.100000000000364,0.0299999999988358
117.0,0.57,613690430.481556,0.0900000000001455,0.0300000000006548
117.0,0.58,575491490.4629,0.100000000000364,0.0199999999986176
117.0,0.59,628667013.618322,0.110000000000582,0.0100000000002183
117.0,0.6,619318934.306764,0.0900000000001455,0.0299999999988358
117.0,0.61,603233518.681752,0.110000000000582,0.0300000000006548
117.0,0.62,588866384.982737,0.0900000000001455,0.0100000000002183
117.0,0.63,581243968.09018,0.100000000000364,0.0400000000008731
117.0,0.64,568828730.595361,0.0899999999983265,0.0200000000004366
117.0,0.65,568953723.66024,0.0900000000001455,0.0400000000008731
117.0,0.66,598733182.796192,0.0899999999983265,0.0300000000006548
117.0,0.67,574213345.562939,0.0900000000001455,0.0200000000004366
117.0,0.68,572295306.267786,0.0900000000001455,0.0299999999988358
117.0,0.69,547075412.460719,0.110000000000582,0.0300000000006548
117.0,0.7,558232055.582408,0.100000000000364,0.0199999999986176
117.0,0.71,572096715.985238,0.1299999999992,0.0200000000004366
117.0,0.72,595390360.775722,0.110000000000582,0.0299999999988358
117.0,0.73,579047257.166134,0.109999999998763,0.0200000000004366
117.0,0.74,564539114.395271,0.110000000000582,0.0300000000006548
117.0,0.75,556952695.853779,0.109999999998763,0.0100000000002183
117.0,0.76,604991958.822887,0.1299999999992,0.0299999999988358
117.0,0.77,572356839.087563,0.119999999998981,0.0300000000006548
117.0,0.78,586760613.745742,0.110000000000582,0.0400000000008731
117.0,0.79,569993219.183574,0.1299999999992,0.0299999999988358
117.0,0.8,565362609.27005,0.1299999999992,0.0300000000006548
117.0,0.81,531029332.759055,0.110000000000582,0.0300000000006548
117.0,0.82,563217092.845419,0.109999999998763,0.0100000000002183
117.0,0.83,569246914.634055,0.110000000000582,0.0100000000002183
117.0,0.84,579250901.918822,0.1200000000008,0.0100000000002183
117.0,0.85,540158713.854027,0.119999999998981,0.0299999999988358
117.0,0.86,556298453.486093,0.119999999998981,0.0400000000008731
117.0,0.87,530038508.11756,0.130000000001019,0.0400000000008731
117.0,0.88,571022685.306253,0.1299999999992,0.0199999999986176
117.0,0.89,583362971.36015,0.1299999999992,0.0300000000006548
117.0,0.9,552589498.637888,0.1200000000008,0.0100000000002183
117.0,0.91,542108736.639581,0.1200000000008,0.0300000000006548
117.0,0.92,547285323.91149,0.130000000001019,0.0299999999988358
117.0,0.93,583410762.185617,0.119999999998981,0.0100000000002183
117.0,0.94,535202984.059375,0.149999999999636,0.0300000000006548
117.0,0.95,550965515.959238,0.1200000000008,0.0100000000002183
117.0,0.96,528486405.821408,0.130000000001019,0.0200000000004366
117.0,0.97,546473561.342049,0.130000000001019,0.0200000000004366
117.0,0.98,537064651.065285,0.159999999999854,0.0300000000006548
117.0,0.99,548092130.395286,0.139999999999418,0.0100000000002183
117.0,1.0,570126617.335316,0.130000000001019,0.0200000000004366
118.0,0.01,1639933900.24315,0.0399999999990541,0.0200000000004366
118.0,0.02,1142794660.39594,0.0300000000006548,0.0300000000006548
118.0,0.03,988152041.001248,0.0500000000010914,0.0299999999988358
118.0,0.04,944405410.908557,0.0399999999990541,0.0299999999988358
118.0,0.05,890284087.247628,0.0299999999988358,0.0100000000002183
118.0,0.06,840614887.870324,0.0399999999990541,0.0200000000004366
118.0,0.07,888608522.014014,0.0500000000010914,0.0300000000006548
118.0,0.08,800897975.905019,0.0499999999992724,0.0299999999988358
118.0,0.09,764542177.110652,0.0399999999990541,0.0300000000006548
118.0,0.1,762575389.957054,0.0300000000006548,0.0400000000008731
118.0,0.11,761806094.275282,0.0500000000010914,0.0200000000004366
118.0,0.12,763969091.587079,0.0500000000010914,0.0200000000004366
118.0,0.13,716166913.392963,0.0499999999992724,0.0199999999986176
118.0,0.14,728622941.128561,0.069999999999709,0.0100000000002183
118.0,0.15,759011451.547946,0.0499999999992724,0.0200000000004366
118.0,0.16,724380226.957669,0.0500000000010914,0.0100000000002183
118.0,0.17,682055386.653388,0.0600000000013097,0.0200000000004366
118.0,0.18,690083946.636955,0.070000000001528,0.0100000000002183
118.0,0.19,700829429.32892,0.0499999999992724,0.0200000000004366
118.0,0.2,682789076.548445,0.0599999999994907,0.0299999999988358
118.0,0.21,681398038.0257,0.0499999999992724,0.0299999999988358
