mtry,sample.fraction,MSE,runtime_training,runtime_prediction 
50.0,0.05,764365568.420316,0.140000000003056,0.0300000000024738
50.0,0.06,765021448.516164,0.169999999998254,0.0299999999988358
50.0,0.07,740711622.705232,0.180000000000291,0.0299999999988358
50.0,0.08,729544065.15589,0.209999999999127,0.0299999999988358
50.0,0.09,703057065.920795,0.219999999997526,0.0099999999983992
50.0,0.1,708192168.820313,0.229999999999563,0.0299999999988358
50.0,0.11,694030627.136154,0.25,0.0299999999988358
50.0,0.12,696360160.099797,0.260000000002037,0.0299999999988358
50.0,0.13,694650102.420201,0.299999999999272,0.0299999999988358
50.0,0.14,690417495.17503,0.31000000000131,0.0299999999988358
50.0,0.15,682131474.370411,0.329999999998108,0.0300000000024738
50.0,0.16,684629912.506341,0.380000000001019,0.0100000000020373
50.0,0.17,680041704.090187,0.369999999998981,0.0299999999988358
50.0,0.18,677897889.279533,0.409999999999854,0.0400000000008731
50.0,0.19,666600481.72688,0.399999999997817,0.0100000000020373
50.0,0.2,649081785.86352,0.420000000001892,0.0299999999988358
50.0,0.21,662189952.377329,0.430000000000291,0.0299999999988358
50.0,0.22,658877660.620261,0.469999999997526,0.0299999999988358
50.0,0.23,651891040.672819,0.510000000002037,0.0300000000024738
50.0,0.24,654532039.786466,0.5,0.0200000000004366
50.0,0.25,647358758.718555,0.549999999999272,0.0299999999988358
50.0,0.26,654531008.592864,0.529999999998836,0.0299999999988358
50.0,0.27,646915804.790138,0.549999999999272,0.0400000000008731
50.0,0.28,653467552.523444,0.56000000000131,0.0099999999983992
50.0,0.29,634311821.973637,0.600000000002183,0.0400000000008731
50.0,0.3,636081296.249777,0.639999999999418,0.0299999999988358
50.0,0.31,639969417.178041,0.619999999998981,0.0299999999988358
50.0,0.32,629072626.129003,0.639999999999418,0.0299999999988358
50.0,0.33,636239700.110861,0.649999999997817,0.0400000000008731
50.0,0.34,640061563.385555,0.700000000000728,0.0299999999988358
50.0,0.35,635839919.438141,0.729999999999563,0.0299999999988358
50.0,0.36,635470876.303411,0.719999999997526,0.0300000000024738
50.0,0.37,633377477.177643,0.739999999997963,0.0300000000024738
50.0,0.38,627479183.241971,0.770000000000437,0.0299999999988358
50.0,0.39,629260199.287745,0.770000000000437,0.0499999999992724
50.0,0.4,642291527.034277,0.860000000000582,0.0400000000008731
50.0,0.41,617880217.605236,0.860000000000582,0.0299999999988358
50.0,0.42,623672649.954752,0.840000000000146,0.0400000000008731
50.0,0.43,628947119.368522,0.830000000001746,0.0299999999988358
50.0,0.44,621500381.328273,0.940000000002328,0.0500000000029104
50.0,0.45,613356224.944661,0.919999999998254,0.0299999999988358
50.0,0.46,635374695.018081,0.969999999997526,0.0299999999988358
50.0,0.47,628705260.169913,1.02999999999884,0.0300000000024738
50.0,0.48,612876670.821692,1.02999999999884,0.0400000000008731
50.0,0.49,619943228.735331,1.0,0.0300000000024738
50.0,0.5,637336037.459245,1.04999999999927,0.0499999999992724
50.0,0.51,618285411.200705,1.0099999999984,0.0299999999988358
50.0,0.52,632491751.020333,1.01000000000204,0.0300000000024738
50.0,0.53,632240816.662109,1.09000000000015,0.0499999999992724
50.0,0.54,607042097.314097,1.07999999999811,0.0299999999988358
50.0,0.55,607695136.852121,1.06000000000131,0.0299999999988358
50.0,0.56,612175558.301757,1.13000000000102,0.0400000000008731
50.0,0.57,602694697.583643,1.2400000000016,0.0499999999992724
50.0,0.58,613294724.167417,1.15000000000146,0.0499999999992724
50.0,0.59,597537298.876046,1.18999999999869,0.0299999999988358
50.0,0.6,616010725.26361,1.15999999999985,0.0300000000024738
50.0,0.61,615693424.665811,1.18000000000029,0.0400000000008731
50.0,0.62,596542911.334991,1.27000000000044,0.0299999999988358
50.0,0.63,604858211.937151,1.21999999999753,0.0499999999992724
50.0,0.64,596549222.100787,1.26000000000204,0.0300000000024738
50.0,0.65,615603152.007514,1.31000000000131,0.0299999999988358
50.0,0.66,597560615.628434,1.2599999999984,0.0400000000008731
50.0,0.67,595647173.728515,1.34000000000015,0.0300000000024738
50.0,0.68,596243908.175032,1.33000000000175,0.0299999999988358
50.0,0.69,609552713.248671,1.39000000000306,0.0300000000024738
50.0,0.7,586302339.311964,1.34000000000015,0.0499999999992724
50.0,0.71,593605373.178359,1.34999999999854,0.0400000000008731
50.0,0.72,595964031.182584,1.39000000000306,0.0300000000024738
50.0,0.73,605002539.066607,1.52000000000044,0.0400000000008731
50.0,0.74,597597504.604629,1.40999999999985,0.0299999999988358
50.0,0.75,614481730.695956,1.46999999999753,0.0600000000013097
50.0,0.76,575176989.375275,1.58000000000175,0.0300000000024738
50.0,0.77,601756210.890051,1.45999999999913,0.0400000000008731
50.0,0.78,592112489.053699,1.51000000000204,0.0299999999988358
50.0,0.79,598281702.987777,1.52999999999884,0.0499999999992724
50.0,0.8,570990789.694765,1.40999999999985,0.0499999999992724
50.0,0.81,606142722.252394,1.56000000000131,0.0499999999992724
50.0,0.82,586384692.950562,1.54000000000087,0.0499999999992724
50.0,0.83,583771006.835755,1.58000000000175,0.0499999999992724
50.0,0.84,594444735.036739,1.61000000000058,0.0299999999988358
50.0,0.85,585667125.416861,1.59999999999854,0.0400000000008731
50.0,0.86,596905809.476775,1.68999999999869,0.0400000000008731
50.0,0.87,590067587.205355,1.61999999999898,0.0499999999992724
50.0,0.88,574487779.66538,1.63999999999942,0.0299999999988358
50.0,0.89,599227211.732291,1.65000000000146,0.0299999999988358
50.0,0.9,571023317.968292,1.86000000000058,0.0400000000008731
50.0,0.91,586686336.009655,1.72000000000116,0.0300000000024738
50.0,0.92,587027329.991958,1.7400000000016,0.0299999999988358
50.0,0.93,582866901.756324,1.72999999999956,0.0299999999988358
50.0,0.94,583812243.41486,1.79999999999927,0.0300000000024738
50.0,0.95,590091069.111794,1.84000000000015,0.0300000000024738
50.0,0.96,579101882.10259,1.83000000000175,0.0499999999992724
50.0,0.97,609587668.221282,1.79000000000087,0.0499999999992724
50.0,0.98,574938437.902105,1.93000000000029,0.0400000000008731
50.0,0.99,598107777.989959,1.83000000000175,0.0400000000008731
50.0,1.0,586771653.298421,1.88999999999942,0.0400000000008731
51.0,0.01,1394839320.21077,0.0900000000001455,0.0300000000024738
51.0,0.02,998372811.837649,0.0800000000017462,0.0300000000024738
51.0,0.03,876290293.952096,0.0900000000001455,0.0300000000024738
51.0,0.04,806141178.9544,0.110000000000582,0.0300000000024738
51.0,0.05,779304502.117591,0.140000000003056,0.0200000000004366
51.0,0.06,766421708.327823,0.180000000000291,0.0099999999983992
51.0,0.07,749486858.186066,0.180000000000291,0.0299999999988358
51.0,0.08,731721527.951554,0.200000000000728,0.0300000000024738
51.0,0.09,705318301.589294,0.230000000003201,0.0200000000004366
51.0,0.1,705458230.039345,0.239999999997963,0.0200000000004366
51.0,0.11,700271759.15954,0.269999999996799,0.0300000000024738
51.0,0.12,700194943.032169,0.279999999998836,0.0400000000008731
51.0,0.13,702608582.917067,0.299999999999272,0.0299999999988358
51.0,0.14,679599279.392534,0.329999999998108,0.0200000000004366
51.0,0.15,675892723.803517,0.360000000000582,0.0299999999988358
51.0,0.16,685186056.659004,0.360000000000582,0.0299999999988358
51.0,0.17,679289349.050611,0.369999999998981,0.0299999999988358
51.0,0.18,675761728.141627,0.389999999999418,0.0299999999988358
51.0,0.19,672737247.825328,0.409999999999854,0.0300000000024738
51.0,0.2,662421347.440658,0.43999999999869,0.0300000000024738
51.0,0.21,665292327.404414,0.459999999999127,0.0299999999988358
51.0,0.22,674313200.725212,0.470000000001164,0.0299999999988358
51.0,0.23,665529619.495614,0.479999999999563,0.0299999999988358
51.0,0.24,652008660.817292,0.540000000000873,0.0299999999988358
51.0,0.25,647041043.209333,0.559999999997672,0.0299999999988358
51.0,0.26,648684512.545413,0.540000000000873,0.0299999999988358
51.0,0.27,644431302.109311,0.579999999998108,0.0299999999988358
51.0,0.28,647125267.445876,0.629999999997381,0.0300000000024738
51.0,0.29,651255272.97982,0.610000000000582,0.0299999999988358
51.0,0.3,630858240.169613,0.609999999996944,0.0300000000024738
51.0,0.31,639250459.936002,0.639999999999418,0.0299999999988358
51.0,0.32,654608469.1839,0.659999999999854,0.0299999999988358
51.0,0.33,633644311.468656,0.690000000002328,0.0299999999988358
51.0,0.34,629119694.676387,0.740000000001601,0.0299999999988358
51.0,0.35,641256760.122972,0.75,0.0299999999988358
51.0,0.36,631736526.3179,0.75,0.0299999999988358
51.0,0.37,642668841.270597,0.780000000002474,0.0499999999992724
51.0,0.38,614665420.346618,0.829999999998108,0.0299999999988358
51.0,0.39,624583045.469851,0.860000000000582,0.0299999999988358
51.0,0.4,638117975.874815,0.920000000001892,0.0299999999988358
51.0,0.41,629679711.572348,0.859999999996944,0.0300000000024738
51.0,0.42,624330814.359333,0.889999999999418,0.0299999999988358
51.0,0.43,633374937.601321,0.869999999998981,0.0400000000008731
51.0,0.44,621716639.011644,0.909999999999854,0.0299999999988358
51.0,0.45,622710914.474003,0.909999999999854,0.0300000000024738
51.0,0.46,618778091.887216,0.93999999999869,0.0300000000024738
51.0,0.47,638668518.420918,0.970000000001164,0.0300000000024738
51.0,0.48,623603209.529531,1.0,0.0299999999988358
51.0,0.49,629183394.137339,1.02000000000044,0.0400000000008731
51.0,0.5,620139533.176543,0.990000000001601,0.0400000000008731
51.0,0.51,619035718.28664,1.0,0.0400000000008731
51.0,0.52,605492812.79557,1.04999999999927,0.0299999999988358
51.0,0.53,631460587.423551,1.04999999999927,0.0299999999988358
51.0,0.54,615577440.973103,1.11000000000058,0.0299999999988358
51.0,0.55,620494203.695292,1.07999999999811,0.0299999999988358
51.0,0.56,605284864.207984,1.13999999999942,0.0299999999988358
51.0,0.57,628289262.255585,1.13999999999942,0.0299999999988358
51.0,0.58,613120135.757694,1.14999999999782,0.0400000000008731
51.0,0.59,606517865.545208,1.22999999999956,0.0400000000008731
51.0,0.6,612779297.469534,1.27000000000044,0.0299999999988358
51.0,0.61,615668827.219184,1.44000000000233,0.0299999999988358
51.0,0.62,607022696.233195,1.2400000000016,0.0499999999992724
51.0,0.63,606585459.213609,1.27999999999884,0.0300000000024738
51.0,0.64,604605382.969459,1.34000000000015,0.0499999999992724
51.0,0.65,598713614.812319,1.27999999999884,0.0499999999992724
51.0,0.66,594557133.120485,1.33000000000175,0.0299999999988358
51.0,0.67,604583782.51756,1.32999999999811,0.0299999999988358
51.0,0.68,597619788.469567,1.30999999999767,0.0499999999992724
51.0,0.69,600356564.821352,1.36999999999898,0.0299999999988358
51.0,0.7,604247106.649749,1.42000000000189,0.0400000000008731
51.0,0.71,599104989.908595,1.43000000000029,0.0299999999988358
51.0,0.72,600482701.185826,1.45999999999913,0.0400000000008731
51.0,0.73,591065325.550074,1.46999999999753,0.0299999999988358
51.0,0.74,600105303.013462,1.52000000000044,0.0300000000024738
51.0,0.75,592267963.004146,1.61000000000058,0.0299999999988358
51.0,0.76,601441402.625303,1.52999999999884,0.0499999999992724
51.0,0.77,591541116.863168,1.5,0.0300000000024738
51.0,0.78,568317140.251087,1.58000000000175,0.0499999999992724
51.0,0.79,586214921.033257,1.56000000000131,0.0499999999992724
51.0,0.8,596369408.021269,1.61999999999898,0.0299999999988358
51.0,0.81,598572054.476429,1.55999999999767,0.0299999999988358
51.0,0.82,572801584.057349,1.77999999999884,0.0499999999992724
51.0,0.83,589552762.839615,1.70000000000073,0.0299999999988358
51.0,0.84,603201207.157104,1.68999999999869,0.0299999999988358
51.0,0.85,583246616.028854,1.72000000000116,0.0499999999992724
51.0,0.86,594723422.687785,1.63000000000102,0.0300000000024738
51.0,0.87,601198582.678363,1.69000000000233,0.0499999999992724
51.0,0.88,579767940.209982,1.70000000000073,0.0499999999992724
51.0,0.89,588293682.980029,1.7599999999984,0.0499999999992724
51.0,0.9,577346748.856296,1.73999999999796,0.0299999999988358
51.0,0.91,585758182.055998,1.94000000000233,0.0400000000008731
51.0,0.92,587033930.13792,1.78000000000247,0.0500000000029104
51.0,0.93,585414914.632328,1.77000000000044,0.0299999999988358
51.0,0.94,585640965.38568,1.83000000000175,0.0499999999992724
51.0,0.95,579571269.995549,1.88999999999942,0.0499999999992724
51.0,0.96,588419737.032229,1.81000000000131,0.0300000000024738
51.0,0.97,587553086.172277,1.88999999999942,0.0499999999992724
51.0,0.98,602200584.656464,1.91999999999825,0.0400000000008731
51.0,0.99,585843709.820245,1.86999999999898,0.0499999999992724
51.0,1.0,597537094.385067,1.89999999999782,0.0499999999992724
52.0,0.01,1372785273.75425,0.069999999999709,0.0200000000004366
52.0,0.02,1006868665.05941,0.0900000000001455,0.0200000000004366
52.0,0.03,868939999.435646,0.110000000000582,0.0099999999983992
52.0,0.04,805763948.215708,0.139999999999418,0.0299999999988358
52.0,0.05,777311103.097229,0.139999999999418,0.0299999999988358
52.0,0.06,754921633.844617,0.169999999998254,0.0299999999988358
52.0,0.07,738269297.695862,0.169999999998254,0.0300000000024738
52.0,0.08,741286176.15911,0.220000000001164,0.0099999999983992
52.0,0.09,706691385.402946,0.229999999999563,0.0299999999988358
52.0,0.1,706804315.027508,0.25,0.0299999999988358
52.0,0.11,698202282.27155,0.279999999998836,0.0299999999988358
52.0,0.12,695300016.64843,0.270000000000437,0.0300000000024738
52.0,0.13,695105969.611107,0.319999999999709,0.0299999999988358
52.0,0.14,692116538.395214,0.329999999998108,0.0099999999983992
52.0,0.15,684868802.970218,0.360000000000582,0.0400000000008731
52.0,0.16,671043464.323834,0.380000000001019,0.0299999999988358
52.0,0.17,681436445.654634,0.380000000001019,0.0200000000004366
52.0,0.18,665584946.982342,0.419999999998254,0.0200000000004366
52.0,0.19,666167371.113055,0.430000000000291,0.0300000000024738
52.0,0.2,656982737.135267,0.450000000000728,0.0400000000008731
52.0,0.21,667431921.375823,0.470000000001164,0.0299999999988358
52.0,0.22,672872638.306865,0.509999999998399,0.0400000000008731
52.0,0.23,659637914.143181,0.479999999999563,0.0400000000008731
52.0,0.24,651247646.693292,0.5,0.0300000000024738
52.0,0.25,653974181.238459,0.55000000000291,0.0300000000024738
52.0,0.26,645831606.65175,0.580000000001746,0.0300000000024738
52.0,0.27,651061495.180727,0.620000000002619,0.0499999999992724
52.0,0.28,639933641.772843,0.610000000000582,0.0299999999988358
52.0,0.29,653198020.692877,0.639999999999418,0.0299999999988358
52.0,0.3,634667916.28918,0.639999999999418,0.0299999999988358
52.0,0.31,638956178.934337,0.610000000000582,0.0299999999988358
52.0,0.32,643301628.157548,0.670000000001892,0.0299999999988358
52.0,0.33,636455261.62837,0.709999999999127,0.0299999999988358
52.0,0.34,630689028.215232,0.75,0.0299999999988358
52.0,0.35,626098549.71196,0.720000000001164,0.0299999999988358
52.0,0.36,635400822.217881,0.809999999997672,0.0299999999988358
52.0,0.37,627166982.901791,0.790000000000873,0.0299999999988358
52.0,0.38,631160791.885669,0.799999999999272,0.0299999999988358
52.0,0.39,620389982.293044,0.81000000000131,0.0299999999988358
52.0,0.4,629827133.882351,0.770000000000437,0.0400000000008731
52.0,0.41,624356565.490336,0.840000000000146,0.0499999999992724
52.0,0.42,626458260.579211,0.889999999999418,0.0299999999988358
52.0,0.43,618987168.624022,0.950000000000728,0.0299999999988358
52.0,0.44,622556346.325793,0.950000000000728,0.0299999999988358
52.0,0.45,635504582.643843,0.950000000000728,0.0499999999992724
52.0,0.46,619632317.63423,0.990000000001601,0.0300000000024738
52.0,0.47,621611336.16427,0.959999999999127,0.0400000000008731
52.0,0.48,624211145.894642,1.0,0.0299999999988358
52.0,0.49,612773927.405233,1.02000000000044,0.0400000000008731
52.0,0.5,612606659.828399,1.04999999999927,0.0299999999988358
52.0,0.51,619888318.148927,1.04999999999927,0.0299999999988358
52.0,0.52,624278048.480906,1.11000000000058,0.0299999999988358
52.0,0.53,621467066.774441,1.11000000000058,0.0300000000024738
52.0,0.54,600863684.741029,1.11000000000058,0.0300000000024738
52.0,0.55,619981186.341158,1.15000000000146,0.0499999999992724
52.0,0.56,619564434.111508,1.04000000000087,0.0300000000024738
52.0,0.57,614799650.988408,1.17000000000189,0.0299999999988358
52.0,0.58,629550876.481892,1.16999999999825,0.0400000000008731
52.0,0.59,613411080.928959,1.16999999999825,0.0299999999988358
52.0,0.6,610145378.810895,1.22999999999956,0.0299999999988358
52.0,0.61,608669412.266892,1.22999999999956,0.0299999999988358
52.0,0.62,606289671.542226,1.22999999999956,0.0499999999992724
52.0,0.63,601262381.536201,1.33000000000175,0.0299999999988358
52.0,0.64,590040467.611588,1.27999999999884,0.0400000000008731
52.0,0.65,597223782.006932,1.28000000000247,0.0499999999992724
52.0,0.66,589522816.110903,1.29999999999927,0.0400000000008731
52.0,0.67,603726823.972709,1.39999999999782,0.0499999999992724
52.0,0.68,603972853.352201,1.41999999999825,0.0400000000008731
52.0,0.69,618797163.787649,1.46999999999753,0.0300000000024738
52.0,0.7,603560942.551892,1.38999999999942,0.0499999999992724
52.0,0.71,600191352.329406,1.39999999999782,0.0499999999992724
52.0,0.72,589008145.14704,1.41999999999825,0.0499999999992724
52.0,0.73,598644287.564682,1.45000000000073,0.0299999999988358
52.0,0.74,603214584.201278,1.47000000000116,0.0499999999992724
52.0,0.75,600833023.905909,1.47000000000116,0.0299999999988358
52.0,0.76,589739376.572534,1.58000000000175,0.0300000000024738
52.0,0.77,619244813.967714,1.58000000000175,0.0300000000024738
52.0,0.78,602221944.079169,1.53000000000247,0.0299999999988358
52.0,0.79,585997907.706802,1.54999999999927,0.0300000000024738
52.0,0.8,605520564.166592,1.71999999999753,0.0300000000024738
52.0,0.81,598398739.822169,1.68000000000029,0.0400000000008731
52.0,0.82,587538022.202426,1.59000000000015,0.0499999999992724
52.0,0.83,592741157.593384,1.70999999999913,0.0499999999992724
52.0,0.84,598364766.364372,1.63999999999942,0.0400000000008731
52.0,0.85,595230572.776911,1.63999999999942,0.0299999999988358
52.0,0.86,594508540.482895,1.75,0.0499999999992724
52.0,0.87,584133372.456876,1.81000000000131,0.0299999999988358
52.0,0.88,572251914.702306,1.69999999999709,0.0499999999992724
52.0,0.89,590644969.185332,1.75,0.0299999999988358
52.0,0.9,581461992.187585,1.75,0.0499999999992724
52.0,0.91,585423289.491753,2.03000000000247,0.0500000000029104
52.0,0.92,586752252.787925,1.81999999999971,0.0299999999988358
52.0,0.93,589328860.962844,1.83000000000175,0.0499999999992724
52.0,0.94,588847657.702078,1.81999999999971,0.0299999999988358
52.0,0.95,588113334.517758,1.86000000000058,0.0400000000008731
52.0,0.96,592286123.86226,1.86000000000058,0.0299999999988358
52.0,0.97,587987768.533674,1.86000000000058,0.0499999999992724
52.0,0.98,575506851.753386,1.88999999999942,0.0299999999988358
52.0,0.99,563877283.675314,1.95000000000073,0.0499999999992724
52.0,1.0,592502114.568764,1.90000000000146,0.0500000000029104
53.0,0.01,1384157099.78306,0.069999999999709,0.0200000000004366
53.0,0.02,995226765.484398,0.0900000000001455,0.0200000000004366
53.0,0.03,858623645.961384,0.110000000000582,0.0299999999988358
53.0,0.04,798661668.805441,0.119999999998981,0.0299999999988358
53.0,0.05,772961992.902337,0.139999999999418,0.0299999999988358
53.0,0.06,761804190.401675,0.169999999998254,0.0400000000008731
53.0,0.07,748720645.79783,0.18999999999869,0.0100000000020373
53.0,0.08,733525503.943808,0.220000000001164,0.0299999999988358
53.0,0.09,710029531.998345,0.239999999997963,0.0299999999988358
53.0,0.1,710354224.488792,0.25,0.0300000000024738
53.0,0.11,696626228.334964,0.280000000002474,0.0299999999988358
53.0,0.12,699941490.668778,0.290000000000873,0.0299999999988358
53.0,0.13,695615827.360712,0.31000000000131,0.0499999999992724
53.0,0.14,683415164.840415,0.380000000001019,0.0300000000024738
53.0,0.15,682038171.717934,0.360000000000582,0.0299999999988358
53.0,0.16,684377275.434566,0.379999999997381,0.0299999999988358
53.0,0.17,679491998.849259,0.409999999999854,0.0299999999988358
53.0,0.18,670071849.090094,0.430000000000291,0.0299999999988358
53.0,0.19,670513097.531851,0.469999999997526,0.0299999999988358
53.0,0.2,668529450.683823,0.5,0.0300000000024738
53.0,0.21,664987789.531992,0.5,0.0099999999983992
53.0,0.22,652860999.329778,0.5,0.0400000000008731
53.0,0.23,666264209.249251,0.5,0.0099999999983992
53.0,0.24,657080432.398575,0.529999999998836,0.0299999999988358
53.0,0.25,658206901.017535,0.549999999999272,0.0299999999988358
53.0,0.26,662871901.208568,0.590000000000146,0.0299999999988358
53.0,0.27,651665719.188125,0.580000000001746,0.0299999999988358
53.0,0.28,647575592.217036,0.639999999999418,0.0299999999988358
53.0,0.29,640332887.029757,0.650000000001455,0.0400000000008731
53.0,0.3,642704433.977802,0.659999999999854,0.0299999999988358
53.0,0.31,632628508.632792,0.68999999999869,0.0299999999988358
53.0,0.32,649964970.635216,0.709999999999127,0.0400000000008731
53.0,0.33,634183581.81253,0.720000000001164,0.0299999999988358
53.0,0.34,640593736.255487,0.720000000001164,0.0299999999988358
53.0,0.35,646640195.09748,0.799999999999272,0.0300000000024738
53.0,0.36,634708722.009762,0.81000000000131,0.0299999999988358
53.0,0.37,636038418.65091,0.790000000000873,0.0500000000029104
53.0,0.38,627763885.55335,2.7599999999984,0.0400000000008731
53.0,0.39,630954046.424072,1.93999999999869,0.0299999999988358
53.0,0.4,627674281.62024,0.93999999999869,0.0299999999988358
53.0,0.41,623940097.412497,0.979999999999563,0.0600000000013097
53.0,0.42,632263320.202564,1.03000000000247,0.0300000000024738
53.0,0.43,635585398.102336,0.93999999999869,0.0400000000008731
53.0,0.44,614567329.94548,1.11000000000058,0.0499999999992724
53.0,0.45,623687236.835964,0.959999999999127,0.0299999999988358
53.0,0.46,624415236.966681,0.959999999999127,0.0400000000008731
53.0,0.47,637713729.304265,1.03000000000247,0.0300000000024738
53.0,0.48,627703484.930176,1.06999999999971,0.0299999999988358
53.0,0.49,623576396.812526,1.02999999999884,0.0299999999988358
53.0,0.5,623376635.590925,1.04999999999927,0.0299999999988358
53.0,0.51,612733361.271122,1.08000000000175,0.0299999999988358
53.0,0.52,619868941.891773,1.11999999999898,0.0299999999988358
53.0,0.53,626388584.573748,1.06999999999971,0.0299999999988358
53.0,0.54,611398736.818406,1.16999999999825,0.0300000000024738
53.0,0.55,609414509.36489,1.16999999999825,0.0499999999992724
53.0,0.56,624763119.543935,1.13999999999942,0.0400000000008731
53.0,0.57,613900756.26428,1.2300000000032,0.0300000000024738
53.0,0.58,614646715.675636,1.19000000000233,0.0400000000008731
53.0,0.59,609970452.093896,1.27000000000044,0.0299999999988358
53.0,0.6,603654750.663196,1.30999999999767,0.0400000000008731
53.0,0.61,616515610.960508,1.27000000000044,0.0300000000024738
53.0,0.62,615154785.617943,1.26000000000204,0.0299999999988358
53.0,0.63,606148254.75869,1.29999999999927,0.0400000000008731
53.0,0.64,615522911.604795,1.33000000000175,0.0299999999988358
53.0,0.65,610687003.181854,1.40000000000146,0.0299999999988358
53.0,0.66,592219590.005625,1.34000000000015,0.0299999999988358
53.0,0.67,600634688.201998,1.5,0.0300000000024738
53.0,0.68,616864104.953683,1.45000000000073,0.0299999999988358
53.0,0.69,616963316.056379,1.40000000000146,0.0300000000024738
53.0,0.7,595201451.96332,1.44000000000233,0.0299999999988358
53.0,0.71,608737063.746189,1.42000000000189,0.0300000000024738
53.0,0.72,608067829.086605,1.5,0.0499999999992724
53.0,0.73,600287221.090223,1.45000000000073,0.0499999999992724
53.0,0.74,601862712.347472,1.45999999999913,0.0299999999988358
53.0,0.75,600978807.549155,1.5,0.0499999999992724
53.0,0.76,595980883.009378,1.52000000000044,0.0299999999988358
53.0,0.77,590070851.306365,1.55999999999767,0.0499999999992724
53.0,0.78,601289696.422257,1.63000000000102,0.0499999999992724
53.0,0.79,590014927.310059,1.56999999999971,0.0299999999988358
53.0,0.8,602191122.724532,1.63999999999942,0.0300000000024738
53.0,0.81,595576915.487023,1.63999999999942,0.0499999999992724
53.0,0.82,599764495.465943,1.64999999999782,0.0400000000008731
53.0,0.83,587871909.423656,1.65000000000146,0.0299999999988358
53.0,0.84,602391564.218357,1.65999999999985,0.0499999999992724
53.0,0.85,602850964.776467,1.71999999999753,0.0499999999992724
53.0,0.86,573719514.66018,1.71999999999753,0.0400000000008731
53.0,0.87,594131945.142094,1.86000000000058,0.0499999999992724
53.0,0.88,575252033.407186,1.79999999999927,0.0600000000013097
53.0,0.89,583976410.807384,1.77999999999884,0.0400000000008731
53.0,0.9,581042270.7433,1.86000000000058,0.0400000000008731
53.0,0.91,586917951.598845,1.79000000000087,0.0499999999992724
53.0,0.92,602702214.035763,1.81999999999971,0.0499999999992724
53.0,0.93,587879378.234243,1.80999999999767,0.0600000000013097
53.0,0.94,590531289.490918,1.93000000000029,0.0299999999988358
53.0,0.95,584919253.869213,1.90999999999985,0.0400000000008731
53.0,0.96,587261593.222683,1.93999999999869,0.0400000000008731
53.0,0.97,589497964.031852,2.0,0.0400000000008731
53.0,0.98,588682577.350516,1.93999999999869,0.0400000000008731
53.0,0.99,563634304.318046,2.05999999999767,0.0499999999992724
53.0,1.0,588617169.172958,2.10999999999694,0.0499999999992724
54.0,0.01,1381400299.18033,0.069999999999709,0.0200000000004366
54.0,0.02,1004482243.9601,0.069999999999709,0.0400000000008731
54.0,0.03,873256476.552536,0.110000000000582,0.0299999999988358
54.0,0.04,804805560.760195,0.119999999998981,0.0200000000004366
54.0,0.05,765811602.132614,0.159999999999854,0.0299999999988358
54.0,0.06,746203134.373762,0.159999999999854,0.0300000000024738
54.0,0.07,738870498.342986,0.209999999999127,0.0299999999988358
54.0,0.08,737479262.778361,0.209999999999127,0.0299999999988358
54.0,0.09,713498348.917435,0.240000000001601,0.0299999999988358
54.0,0.1,706522728.898885,0.25,0.0300000000024738
54.0,0.11,701372543.337222,0.260000000002037,0.0299999999988358
54.0,0.12,702550511.214719,0.299999999999272,0.0400000000008731
54.0,0.13,684211293.940353,0.31000000000131,0.0299999999988358
54.0,0.14,685790274.552042,0.349999999998545,0.0299999999988358
54.0,0.15,678083486.858194,0.360000000000582,0.0200000000004366
54.0,0.16,681885862.062638,0.359999999996944,0.0300000000024738
54.0,0.17,670921305.793979,0.400000000001455,0.0299999999988358
54.0,0.18,673130562.646603,0.419999999998254,0.0299999999988358
54.0,0.19,667666038.942452,0.450000000000728,0.0099999999983992
54.0,0.2,666639201.651494,0.470000000001164,0.0300000000024738
54.0,0.21,670453269.601908,0.5,0.0099999999983992
54.0,0.22,653808700.116429,0.509999999998399,0.0299999999988358
54.0,0.23,665164465.439572,0.5,0.0299999999988358
54.0,0.24,653467016.865031,0.559999999997672,0.0400000000008731
54.0,0.25,645864295.206458,0.549999999999272,0.0299999999988358
54.0,0.26,658058150.663089,0.579999999998108,0.0499999999992724
54.0,0.27,648904579.121295,0.609999999996944,0.0300000000024738
54.0,0.28,655278460.397344,0.610000000000582,0.0299999999988358
54.0,0.29,641287785.910157,0.659999999999854,0.0299999999988358
54.0,0.3,636385737.014196,0.659999999999854,0.0299999999988358
54.0,0.31,632783458.763377,0.700000000000728,0.0299999999988358
54.0,0.32,634662706.088367,0.690000000002328,0.0300000000024738
54.0,0.33,646002181.554178,0.700000000000728,0.0299999999988358
54.0,0.34,638617716.053649,0.790000000000873,0.0299999999988358
54.0,0.35,644334442.210066,0.819999999999709,0.0299999999988358
54.0,0.36,633806185.61892,0.799999999999272,0.0299999999988358
54.0,0.37,654420706.779805,0.869999999998981,0.0499999999992724
54.0,0.38,633588241.162638,0.889999999999418,0.0499999999992724
54.0,0.39,627929382.541435,0.860000000000582,0.0299999999988358
54.0,0.4,628605355.400003,0.880000000001019,0.0499999999992724
54.0,0.41,629080142.202309,0.879999999997381,0.0300000000024738
54.0,0.42,644011389.600728,0.909999999999854,0.0400000000008731
54.0,0.43,617654632.626439,0.920000000001892,0.0400000000008731
