"num.trees","mtry","sample.fraction","min.node.size","replace","MSE","runtime_training","runtime_prediction"
128,20,0.9,31,FALSE,572124454.150784,0.109999999998763,0.0300000000006548
256,20,0.9,31,FALSE,582602500.102173,0.200000000000728,0.0199999999986176
512,20,0.9,31,FALSE,577312034.550282,0.389999999999418,0.0300000000006548
1024,20,0.9,31,FALSE,570786863.780792,0.840000000000146,0.0499999999992724
2048,20,0.9,31,FALSE,568961072.199393,1.54000000000087,0.0799999999999272
2,23,0.9,31,FALSE,882411963.210636,0.0100000000002183,0.0200000000004366
4,23,0.9,31,FALSE,824567204.13178,0.0200000000004366,0.0300000000006548
8,23,0.9,31,FALSE,665321342.666485,0.0299999999988358,0.0300000000006548
16,23,0.9,31,FALSE,583754042.125193,0.0300000000006548,0.0100000000002183
32,23,0.9,31,FALSE,576864822.037761,0.0500000000010914,0.0100000000002183
64,23,0.9,31,FALSE,585535435.004328,0.100000000000364,0.0100000000002183
128,23,0.9,31,FALSE,569926925.211787,0.1299999999992,0.0300000000006548
256,23,0.9,31,FALSE,581672580.783584,0.210000000000946,0.0400000000008731
512,23,0.9,31,FALSE,580922754.930849,0.440000000000509,0.0300000000006548
1024,23,0.9,31,FALSE,574205193.928375,0.829999999999927,0.0500000000010914
2048,23,0.9,31,FALSE,571516113.118208,1.68000000000029,0.0599999999994907
2,26,0.9,31,FALSE,912415987.97608,0.0299999999988358,0.0300000000006548
4,26,0.9,31,FALSE,623322347.369589,0.0200000000004366,0.0100000000002183
8,26,0.9,31,FALSE,581688211.947007,0.0300000000006548,0.0199999999986176
16,26,0.9,31,FALSE,606614469.187781,0.0399999999990541,0.0200000000004366
32,26,0.9,31,FALSE,570753187.321279,0.0599999999994907,0.0199999999986176
64,26,0.9,31,FALSE,580776364.8914,0.069999999999709,0.0299999999988358
128,26,0.9,31,FALSE,589914727.895475,0.139999999999418,0.0200000000004366
256,26,0.9,31,FALSE,584040846.557322,0.25,0.0300000000006548
512,26,0.9,31,FALSE,582900281.550339,0.5,0.0300000000006548
1024,26,0.9,31,FALSE,574982655.635226,0.949999999998909,0.0499999999992724
2048,26,0.9,31,FALSE,572312811.338846,1.84000000000015,0.0600000000013097
2,28,0.9,31,FALSE,1061447094.33224,0.0300000000006548,0.0200000000004366
4,28,0.9,31,FALSE,882552318.779621,0.0300000000006548,0.0400000000008731
8,28,0.9,31,FALSE,752625053.151441,0.0399999999990541,0.0100000000002183
16,28,0.9,31,FALSE,717681677.051821,0.0499999999992724,0.0299999999988358
32,28,0.9,31,FALSE,649945332.298178,0.0399999999990541,0.0200000000004366
64,28,0.9,31,FALSE,624333466.917853,0.0900000000001455,0.0200000000004366
128,28,0.9,31,FALSE,590566277.869637,0.139999999999418,0.0299999999988358
256,28,0.9,31,FALSE,597344190.589563,0.260000000000218,0.0299999999988358
512,28,0.9,31,FALSE,594356547.157262,0.520000000000437,0.0300000000006548
1024,28,0.9,31,FALSE,586653549.03651,1,0.0400000000008731
2048,28,0.9,31,FALSE,585257811.706549,2.27000000000044,0.100000000000364
2,30,0.9,31,FALSE,985108833.991317,0.0300000000006548,0.0299999999988358
4,30,0.9,31,FALSE,692053719.226324,0.0300000000006548,0.0200000000004366
8,30,0.9,31,FALSE,643170205.261926,0.0399999999990541,0.0200000000004366
16,30,0.9,31,FALSE,571904820.19385,0.0400000000008731,0.0299999999988358
32,30,0.9,31,FALSE,612581841.619593,0.069999999999709,0.0200000000004366
64,30,0.9,31,FALSE,617878039.898154,0.110000000000582,0.00999999999839929
128,30,0.9,31,FALSE,619222699.042044,0.190000000000509,0.0299999999988358
256,30,0.9,31,FALSE,601836342.125184,0.329999999999927,0.0299999999988358
512,30,0.9,31,FALSE,593562582.478577,0.659999999999854,0.0399999999990541
1024,30,0.9,31,FALSE,591750843.027097,1.21999999999935,0.0499999999992724
2048,30,0.9,31,FALSE,591475788.049482,2.45000000000073,0.0900000000001455
2,40,0.9,31,FALSE,791512665.823689,0.0300000000006548,0.0100000000002183
4,40,0.9,31,FALSE,793711873.799718,0.0299999999988358,0.00999999999839929
8,40,0.9,31,FALSE,673176712.826437,0.0500000000010914,0.0200000000004366
16,40,0.9,31,FALSE,641576545.987792,0.0599999999994907,0.0199999999986176
32,40,0.9,31,FALSE,587501486.29368,0.0799999999999272,0.0200000000004366
64,40,0.9,31,FALSE,597313144.359898,0.1200000000008,0.0100000000002183
128,40,0.9,31,FALSE,610830599.073717,0.219999999999345,0.0200000000004366
256,40,0.9,31,FALSE,597550727.371966,0.420000000000073,0.0299999999988358
512,40,0.9,31,FALSE,605750666.131778,0.829999999999927,0.0299999999988358
1024,40,0.9,31,FALSE,602389226.132394,1.55999999999949,0.0400000000008731
2048,40,0.9,31,FALSE,602496821.804063,2.75,0.0900000000001455
2,60,0.9,31,FALSE,916894041.41924,0.0500000000010914,0.0199999999986176
4,60,0.9,31,FALSE,722251559.286174,0.0400000000008731,0.0200000000004366
8,60,0.9,31,FALSE,646314509.660226,0.0399999999990541,0.0200000000004366
16,60,0.9,31,FALSE,653598064.21993,0.0900000000001455,0.0200000000004366
32,60,0.9,31,FALSE,665584214.022754,0.0799999999999272,0.0100000000002183
64,60,0.9,31,FALSE,656281404.476733,0.140000000001237,0.0200000000004366
128,60,0.9,31,FALSE,649659698.960454,0.270000000000437,0.0300000000006548
256,60,0.9,31,FALSE,666570519.712346,0.529999999998836,0.0200000000004366
512,60,0.9,31,FALSE,678483020.960888,1,0.0300000000006548
1024,60,0.9,31,FALSE,670739504.444399,1.97000000000116,0.0500000000010914
2048,60,0.9,31,FALSE,669286561.588006,3.92000000000007,0.069999999999709
2,2,1,31,FALSE,1755987701.65693,0.0199999999986176,0.0300000000006548
4,2,1,31,FALSE,1136402508.99846,0.0299999999988358,0.0200000000004366
8,2,1,31,FALSE,903498031.836983,0.0300000000006548,0.0100000000002183
16,2,1,31,FALSE,830064076.078523,0.0300000000006548,0.0299999999988358
32,2,1,31,FALSE,757344133.940006,0.0100000000002183,0.0199999999986176
64,2,1,31,FALSE,757563125.012999,0.0399999999990541,0.0300000000006548
128,2,1,31,FALSE,750703856.882072,0.0499999999992724,0.0399999999990541
256,2,1,31,FALSE,736624454.659739,0.0599999999994907,0.0300000000006548
512,2,1,31,FALSE,750142069.030488,0.130000000001019,0.0300000000006548
1024,2,1,31,FALSE,751958001.178981,0.220000000001164,0.0500000000010914
2048,2,1,31,FALSE,748068149.367201,0.3700000000008,0.069999999999709
2,5,1,31,FALSE,1098688859.56497,0.0299999999988358,0.0200000000004366
4,5,1,31,FALSE,795933408.615497,0.0299999999988358,0.0100000000002183
8,5,1,31,FALSE,620054622.899108,0.0200000000004366,0.0100000000002183
16,5,1,31,FALSE,602505855.662117,0.0300000000006548,0.0199999999986176
32,5,1,31,FALSE,574191686.62681,0.0300000000006548,0.0100000000002183
64,5,1,31,FALSE,577207699.298658,0.0499999999992724,0.0100000000002183
128,5,1,31,FALSE,583738095.964516,0.0599999999994907,0.0200000000004366
256,5,1,31,FALSE,587601857.150475,0.0900000000001455,0.0299999999988358
512,5,1,31,FALSE,590998754.808056,0.159999999999854,0.0299999999988358
1024,5,1,31,FALSE,593098630.497551,0.329999999999927,0.0499999999992724
2048,5,1,31,FALSE,594596593.839177,0.75,0.0799999999999272
2,10,1,31,FALSE,914826301.98413,0.0300000000006548,0.0100000000002183
4,10,1,31,FALSE,751380331.398813,0.0300000000006548,0.0200000000004366
8,10,1,31,FALSE,716852744.198412,0.0299999999988358,0.0100000000002183
16,10,1,31,FALSE,621479459.654055,0.0299999999988358,0.0200000000004366
32,10,1,31,FALSE,584033206.048245,0.0400000000008731,0.0200000000004366
64,10,1,31,FALSE,581146788.602271,0.0499999999992724,0.0300000000006548
128,10,1,31,FALSE,573345333.994604,0.069999999999709,0.0300000000006548
256,10,1,31,FALSE,549546786.652247,0.140000000001237,0.0200000000004366
512,10,1,31,FALSE,552782971.287976,0.260000000000218,0.0400000000008731
1024,10,1,31,FALSE,552932263.597601,0.489999999999782,0.0499999999992724
2048,10,1,31,FALSE,556412424.388813,0.940000000000509,0.0799999999999272
2,20,1,31,FALSE,971257207.855003,0.0300000000006548,0.0200000000004366
4,20,1,31,FALSE,827115815.720358,0.0299999999988358,0.0200000000004366
8,20,1,31,FALSE,741837674.992647,0.0300000000006548,0.0299999999988358
16,20,1,31,FALSE,639831065.814256,0.0300000000006548,0.0100000000002183
32,20,1,31,FALSE,596649918.738856,0.069999999999709,0.0200000000004366
64,20,1,31,FALSE,575249134.787691,0.0799999999999272,0.0100000000002183
128,20,1,31,FALSE,561396900.518505,0.1299999999992,0.0299999999988358
256,20,1,31,FALSE,567618421.018381,0.219999999999345,0.0100000000002183
512,20,1,31,FALSE,567002913.005741,0.420000000000073,0.0299999999988358
1024,20,1,31,FALSE,569561668.848684,0.860000000000582,0.0499999999992724
2048,20,1,31,FALSE,559029995.509247,1.63999999999942,0.0599999999994907
2,23,1,31,FALSE,941014825.807173,0.0300000000006548,0.0300000000006548
4,23,1,31,FALSE,824263667.512566,0.0200000000004366,0.0299999999988358
8,23,1,31,FALSE,740743879.117253,0.0300000000006548,0.0299999999988358
16,23,1,31,FALSE,629402418.892461,0.0299999999988358,0.0200000000004366
32,23,1,31,FALSE,602891063.211323,0.0599999999994907,0.0399999999990541
64,23,1,31,FALSE,627963466.665991,0.069999999999709,0.0200000000004366
128,23,1,31,FALSE,615500869.767854,0.130000000001019,0.0300000000006548
256,23,1,31,FALSE,601452903.074836,0.25,0.0299999999988358
512,23,1,31,FALSE,585105351.33754,0.5,0.0299999999988358
1024,23,1,31,FALSE,574029316.876719,0.950000000000728,0.0600000000013097
2048,23,1,31,FALSE,565816244.196623,1.84000000000015,0.0599999999994907
2,26,1,31,FALSE,917807997.457972,0.0100000000002183,0.0299999999988358
4,26,1,31,FALSE,717104188.627192,0.0200000000004366,0.00999999999839929
8,26,1,31,FALSE,538460240.399918,0.0300000000006548,0.0400000000008731
16,26,1,31,FALSE,548098372.267422,0.0399999999990541,0.0100000000002183
32,26,1,31,FALSE,533982333.535098,0.0599999999994907,0.0199999999986176
64,26,1,31,FALSE,559537612.067021,0.100000000000364,0.0100000000002183
128,26,1,31,FALSE,565481966.364897,0.149999999999636,0.0199999999986176
256,26,1,31,FALSE,564634806.995402,0.280000000000655,0.0100000000002183
512,26,1,31,FALSE,570533361.644984,0.529999999998836,0.0300000000006548
1024,26,1,31,FALSE,570136695.457969,1.03000000000065,0.0300000000006548
2048,26,1,31,FALSE,568105871.935607,2.05999999999949,0.070000000001528
2,28,1,31,FALSE,1293262443.40992,0.0200000000004366,0.0199999999986176
4,28,1,31,FALSE,1076133011.84976,0.0300000000006548,0.0100000000002183
8,28,1,31,FALSE,832069403.257998,0.0299999999988358,0.0200000000004366
16,28,1,31,FALSE,778435842.457459,0.0500000000010914,0.0199999999986176
32,28,1,31,FALSE,703288250.174821,0.0599999999994907,0.0300000000006548
64,28,1,31,FALSE,648102591.888951,0.0900000000001455,0.0200000000004366
128,28,1,31,FALSE,601748141.660804,0.170000000000073,0.0100000000002183
256,28,1,31,FALSE,604396720.387317,0.299999999999272,0.0299999999988358
512,28,1,31,FALSE,594632982.805888,0.559999999999491,0.0300000000006548
1024,28,1,31,FALSE,582381072.73277,1.13000000000102,0.0600000000013097
2048,28,1,31,FALSE,577921161.028049,2.20000000000073,0.0799999999999272
2,30,1,31,FALSE,1043111464.53009,0.0300000000006548,0.00999999999839929
4,30,1,31,FALSE,662106262.869371,0.0300000000006548,0.0200000000004366
8,30,1,31,FALSE,638634873.603939,0.0300000000006548,0.0200000000004366
16,30,1,31,FALSE,608217116.205489,0.0499999999992724,0.0200000000004366
32,30,1,31,FALSE,634439480.902466,0.0600000000013097,0.0100000000002183
64,30,1,31,FALSE,619032811.603176,0.110000000000582,0.0300000000006548
128,30,1,31,FALSE,614086615.087308,0.170000000000073,0.0299999999988358
256,30,1,31,FALSE,600605960.079956,0.329999999999927,0.0199999999986176
512,30,1,31,FALSE,591714188.56076,0.590000000000146,0.0299999999988358
1024,30,1,31,FALSE,592044712.199596,1.21999999999935,0.0399999999990541
2048,30,1,31,FALSE,587847510.191104,2.35000000000036,0.069999999999709
2,40,1,31,FALSE,881654713.796074,0.0400000000008731,0.0200000000004366
4,40,1,31,FALSE,883614880.329435,0.0300000000006548,0.0100000000002183
8,40,1,31,FALSE,734899596.60904,0.0300000000006548,0.0200000000004366
16,40,1,31,FALSE,680724410.67622,0.0499999999992724,0.00999999999839929
32,40,1,31,FALSE,656400699.699173,0.0799999999999272,0.0100000000002183
64,40,1,31,FALSE,630920144.023416,0.110000000000582,0.0200000000004366
128,40,1,31,FALSE,613991546.346465,0.209999999999127,0.0300000000006548
256,40,1,31,FALSE,613339120.102052,0.399999999999636,0.0299999999988358
512,40,1,31,FALSE,611719203.615067,0.760000000000218,0.0400000000008731
1024,40,1,31,FALSE,615183493.117131,1.52999999999884,0.0499999999992724
2048,40,1,31,FALSE,617688051.017261,3.01000000000022,0.0799999999999272
2,60,1,31,FALSE,997224353.115026,0.0300000000006548,0.0100000000002183
4,60,1,31,FALSE,825029815.069596,0.0499999999992724,0.0100000000002183
8,60,1,31,FALSE,692390494.185135,0.0299999999988358,0.0299999999988358
16,60,1,31,FALSE,743273853.672707,0.069999999999709,0.0300000000006548
32,60,1,31,FALSE,761391314.036811,0.100000000000364,0.0100000000002183
64,60,1,31,FALSE,765084492.508335,0.149999999999636,0.0200000000004366
128,60,1,31,FALSE,768913790.612307,0.299999999999272,0.0100000000002183
256,60,1,31,FALSE,777390429.340252,0.559999999999491,0.0100000000002183
512,60,1,31,FALSE,769521965.308033,1.1299999999992,0.0300000000006548
1024,60,1,31,FALSE,779841071.74158,2.25,0.0399999999990541
2048,60,1,31,FALSE,785796322.259838,4.44000000000051,0.0799999999999272
2,2,0.1,36,FALSE,2348418588.76898,0.0200000000004366,0.0299999999988358
4,2,0.1,36,FALSE,1777438765.4364,0.0100000000002183,0.0200000000004366
8,2,0.1,36,FALSE,1619668394.46175,0.0300000000006548,0.0200000000004366
16,2,0.1,36,FALSE,1514827738.97177,0.0399999999990541,0.0100000000002183
32,2,0.1,36,FALSE,1312676913.38707,0.0299999999988358,0.0200000000004366
64,2,0.1,36,FALSE,1340928336.0707,0.0300000000006548,0.0100000000002183
128,2,0.1,36,FALSE,1338656130.19853,0.0300000000006548,0.0299999999988358
256,2,0.1,36,FALSE,1401081611.7121,0.0299999999988358,0.0300000000006548
512,2,0.1,36,FALSE,1458902941.57249,0.070000000001528,0.0100000000002183
1024,2,0.1,36,FALSE,1465455866.2069,0.110000000000582,0.0300000000006548
2048,2,0.1,36,FALSE,1459885446.67274,0.199999999998909,0.0499999999992724
2,5,0.1,36,FALSE,1822000807.7943,0.0199999999986176,0.0100000000002183
4,5,0.1,36,FALSE,1326916113.85453,0.0299999999988358,0.0200000000004366
8,5,0.1,36,FALSE,1320265459.16496,0.0300000000006548,0.0300000000006548
16,5,0.1,36,FALSE,1236477689.78488,0.0300000000006548,0.0100000000002183
32,5,0.1,36,FALSE,1177059819.92567,0.0300000000006548,0.0299999999988358
64,5,0.1,36,FALSE,1150076432.42884,0.0300000000006548,0.0199999999986176
128,5,0.1,36,FALSE,1125043079.67859,0.0299999999988358,0.0300000000006548
256,5,0.1,36,FALSE,1134405171.31205,0.0499999999992724,0.0200000000004366
512,5,0.1,36,FALSE,1141437716.90576,0.0600000000013097,0.0300000000006548
1024,5,0.1,36,FALSE,1133927264.52357,0.109999999998763,0.0400000000008731
2048,5,0.1,36,FALSE,1134411087.09892,0.25,0.0599999999994907
2,10,0.1,36,FALSE,1846199482.75499,0.0300000000006548,0.0100000000002183
4,10,0.1,36,FALSE,1490606937.41404,0.0299999999988358,0.0200000000004366
8,10,0.1,36,FALSE,1161963741.15192,0.0299999999988358,0.0100000000002183
16,10,0.1,36,FALSE,1124326073.26725,0.0400000000008731,0.0200000000004366
32,10,0.1,36,FALSE,1051033588.2871,0.0300000000006548,0.0399999999990541
64,10,0.1,36,FALSE,1021954556.0479,0.0100000000002183,0.0199999999986176
128,10,0.1,36,FALSE,1022487608.23002,0.0300000000006548,0.0200000000004366
256,10,0.1,36,FALSE,1001452474.17478,0.0399999999990541,0.0200000000004366
512,10,0.1,36,FALSE,1016163207.83494,0.0799999999999272,0.0100000000002183
1024,10,0.1,36,FALSE,1016833515.85495,0.1299999999992,0.0399999999990541
2048,10,0.1,36,FALSE,1019260915.76144,0.229999999999563,0.0499999999992724
2,20,0.1,36,FALSE,1630649422.52851,0.0200000000004366,0.0300000000006548
4,20,0.1,36,FALSE,1488723696.60098,0.0299999999988358,0.0100000000002183
8,20,0.1,36,FALSE,1263169872.71916,0.0100000000002183,0.0299999999988358
16,20,0.1,36,FALSE,1134928909.99886,0.0200000000004366,0.0200000000004366
32,20,0.1,36,FALSE,1050646996.37323,0.0300000000006548,0.0200000000004366
64,20,0.1,36,FALSE,1010539062.00033,0.0399999999990541,0.0100000000002183
128,20,0.1,36,FALSE,959010278.304184,0.0299999999988358,0.0200000000004366
256,20,0.1,36,FALSE,967097764.774471,0.0600000000013097,0.0100000000002183
512,20,0.1,36,FALSE,966000864.551164,0.100000000000364,0.0100000000002183
1024,20,0.1,36,FALSE,961918338.393878,0.139999999999418,0.0300000000006548
2048,20,0.1,36,FALSE,961761018.984687,0.280000000000655,0.0599999999994907
2,23,0.1,36,FALSE,1496669485.70388,0.0400000000008731,0.0200000000004366
4,23,0.1,36,FALSE,1339271786.70976,0.0200000000004366,0.0399999999990541
8,23,0.1,36,FALSE,1123601071.68426,0.0100000000002183,0.0199999999986176
16,23,0.1,36,FALSE,1019803951.53245,0.0300000000006548,0.0100000000002183
32,23,0.1,36,FALSE,999170166.450652,0.0300000000006548,0.0200000000004366
64,23,0.1,36,FALSE,994408091.427071,0.0299999999988358,0.0100000000002183
128,23,0.1,36,FALSE,984536140.181074,0.0299999999988358,0.0299999999988358
256,23,0.1,36,FALSE,973027983.217733,0.0500000000010914,0.0200000000004366
512,23,0.1,36,FALSE,956523031.231496,0.0799999999999272,0.0299999999988358
1024,23,0.1,36,FALSE,956769836.101679,0.139999999999418,0.0299999999988358
2048,23,0.1,36,FALSE,958567971.254292,0.280000000000655,0.0500000000010914
2,26,0.1,36,FALSE,1610374824.1229,0.0200000000004366,0.0299999999988358
4,26,0.1,36,FALSE,1382691932.04451,0.0100000000002183,0.0199999999986176
8,26,0.1,36,FALSE,1248762555.14908,0.0200000000004366,0.0100000000002183
16,26,0.1,36,FALSE,1103002669.05067,0.0299999999988358,0.0200000000004366
32,26,0.1,36,FALSE,1019946329.66824,0.0299999999988358,0.0100000000002183
64,26,0.1,36,FALSE,1006325356.76615,0.0400000000008731,0.0200000000004366
128,26,0.1,36,FALSE,984211054.895547,0.0300000000006548,0.0100000000002183
256,26,0.1,36,FALSE,976044119.27639,0.0599999999994907,0.0300000000006548
512,26,0.1,36,FALSE,968367088.84026,0.0799999999999272,0.0100000000002183
1024,26,0.1,36,FALSE,960172196.918644,0.159999999999854,0.0300000000006548
2048,26,0.1,36,FALSE,958238860.504563,0.289999999999054,0.0499999999992724
2,28,0.1,36,FALSE,1544015454.67473,0.0300000000006548,0.0200000000004366
4,28,0.1,36,FALSE,1358012766.23625,0.0399999999990541,0.0200000000004366
8,28,0.1,36,FALSE,1166895662.18335,0.0399999999990541,0.0100000000002183
16,28,0.1,36,FALSE,1044840461.05893,0.0199999999986176,0.0300000000006548
32,28,0.1,36,FALSE,984786497.050529,0.0100000000002183,0.0300000000006548
64,28,0.1,36,FALSE,970375590.031789,0.0300000000006548,0.0100000000002183
128,28,0.1,36,FALSE,962972431.513249,0.0500000000010914,0.0100000000002183
256,28,0.1,36,FALSE,964397812.603722,0.069999999999709,0.0200000000004366
512,28,0.1,36,FALSE,959249686.147157,0.0799999999999272,0.0300000000006548
1024,28,0.1,36,FALSE,957708225.795783,0.149999999999636,0.0300000000006548
2048,28,0.1,36,FALSE,959568919.443521,0.330000000001746,0.0400000000008731
2,30,0.1,36,FALSE,1467749553.51514,0.0100000000002183,0.0299999999988358
4,30,0.1,36,FALSE,1345360535.93193,0.0200000000004366,0.00999999999839929
8,30,0.1,36,FALSE,1128217498.27116,0.0300000000006548,0.0200000000004366
16,30,0.1,36,FALSE,1095334318.57922,0.0300000000006548,0.0200000000004366
32,30,0.1,36,FALSE,1044447874.72377,0.0399999999990541,0.0100000000002183
64,30,0.1,36,FALSE,1022929521.06211,0.0299999999988358,0.0200000000004366
128,30,0.1,36,FALSE,980961652.285086,0.0300000000006548,0.0199999999986176
256,30,0.1,36,FALSE,974766568.136763,0.0599999999994907,0.0100000000002183
512,30,0.1,36,FALSE,968817030.38963,0.100000000000364,0.0300000000006548
1024,30,0.1,36,FALSE,959520131.504638,0.169999999998254,0.0300000000006548
2048,30,0.1,36,FALSE,964514168.135725,0.320000000001528,0.0400000000008731
2,40,0.1,36,FALSE,1637300456.35536,0.0100000000002183,0.0200000000004366
4,40,0.1,36,FALSE,1381399612.29552,0.0300000000006548,0.00999999999839929
8,40,0.1,36,FALSE,1187243270.82302,0.0300000000006548,0.0299999999988358
16,40,0.1,36,FALSE,1089077413.38856,0.0100000000002183,0.0200000000004366
32,40,0.1,36,FALSE,1013050031.10313,0.0300000000006548,0.0200000000004366
64,40,0.1,36,FALSE,1002661740.27024,0.0399999999990541,0.0100000000002183
128,40,0.1,36,FALSE,966655814.848549,0.0300000000006548,0.0299999999988358
256,40,0.1,36,FALSE,975928454.039007,0.0399999999990541,0.0300000000006548
512,40,0.1,36,FALSE,979609147.007381,0.100000000000364,0.0300000000006548
1024,40,0.1,36,FALSE,972418789.901375,0.170000000000073,0.0300000000006548
2048,40,0.1,36,FALSE,971306311.014938,0.3700000000008,0.0500000000010914
2,60,0.1,36,FALSE,1483574093.01713,0.0299999999988358,0.0200000000004366
4,60,0.1,36,FALSE,1352505005.36152,0.0100000000002183,0.0200000000004366
8,60,0.1,36,FALSE,1172171197.46707,0.0200000000004366,0.0299999999988358
16,60,0.1,36,FALSE,1101499084.85858,0.0300000000006548,0.0100000000002183
32,60,0.1,36,FALSE,1060110731.69229,0.0299999999988358,0.0200000000004366
64,60,0.1,36,FALSE,1020532267.57411,0.0299999999988358,0.0100000000002183
128,60,0.1,36,FALSE,1020880496.72851,0.0500000000010914,0.0399999999990541
256,60,0.1,36,FALSE,1010798123.9728,0.0799999999999272,0.0100000000002183
512,60,0.1,36,FALSE,1016234029.24368,0.109999999998763,0.0300000000006548
1024,60,0.1,36,FALSE,1008084803.98923,0.220000000001164,0.0500000000010914
2048,60,0.1,36,FALSE,1008460561.87672,0.450000000000728,0.0499999999992724
2,2,0.2,36,FALSE,2226289556.0208,0.0399999999990541,0.0300000000006548
4,2,0.2,36,FALSE,1662935160.82806,0.0399999999990541,0.0100000000002183
8,2,0.2,36,FALSE,1381711525.75976,0.0199999999986176,0.0300000000006548
16,2,0.2,36,FALSE,1216157932.79466,0.0100000000002183,0.0200000000004366
32,2,0.2,36,FALSE,1090587641.20105,0.0300000000006548,0.0100000000002183
64,2,0.2,36,FALSE,1105493854.93286,0.0300000000006548,0.0199999999986176
128,2,0.2,36,FALSE,1116305850.3092,0.0300000000006548,0.0100000000002183
256,2,0.2,36,FALSE,1147814103.07389,0.0499999999992724,0.0300000000006548
512,2,0.2,36,FALSE,1163157352.63511,0.0799999999999272,0.0100000000002183
1024,2,0.2,36,FALSE,1156286480.42336,0.1299999999992,0.0499999999992724
2048,2,0.2,36,FALSE,1150965281.58317,0.270000000000437,0.069999999999709
2,5,0.2,36,FALSE,1480053812.15219,0.0300000000006548,0.0200000000004366
4,5,0.2,36,FALSE,1177586658.7669,0.0100000000002183,0.0300000000006548
8,5,0.2,36,FALSE,1143499669.35659,0.0299999999988358,0.0200000000004366
16,5,0.2,36,FALSE,1076234063.19847,0.0300000000006548,0.0299999999988358
32,5,0.2,36,FALSE,966276707.820264,0.0300000000006548,0.0200000000004366
64,5,0.2,36,FALSE,912763187.73308,0.0300000000006548,0.0200000000004366
128,5,0.2,36,FALSE,891009256.719478,0.0399999999990541,0.0300000000006548
256,5,0.2,36,FALSE,900426839.034319,0.0400000000008731,0.0199999999986176
512,5,0.2,36,FALSE,909247705.763265,0.0799999999999272,0.0300000000006548
1024,5,0.2,36,FALSE,900430227.075663,0.140000000001237,0.0300000000006548
2048,5,0.2,36,FALSE,899387014.468246,0.270000000000437,0.0599999999994907
2,10,0.2,36,FALSE,1320520249.32719,0.0299999999988358,0.0100000000002183
4,10,0.2,36,FALSE,1089776583.42805,0.0200000000004366,0.0200000000004366
8,10,0.2,36,FALSE,983136685.709709,0.0100000000002183,0.0199999999986176
16,10,0.2,36,FALSE,948432491.784488,0.0300000000006548,0.0100000000002183
32,10,0.2,36,FALSE,910203844.454545,0.0300000000006548,0.0200000000004366
64,10,0.2,36,FALSE,871510046.259241,0.0299999999988358,0.0300000000006548
128,10,0.2,36,FALSE,812355484.07804,0.0300000000006548,0.0299999999988358
256,10,0.2,36,FALSE,804484547.300337,0.0499999999992724,0.0100000000002183
512,10,0.2,36,FALSE,809140295.240597,0.0899999999983265,0.0200000000004366
1024,10,0.2,36,FALSE,814629582.565095,0.149999999999636,0.0400000000008731
2048,10,0.2,36,FALSE,816415891.323165,0.299999999999272,0.0399999999990541
2,20,0.2,36,FALSE,1371944712.54186,0.0299999999988358,0.0200000000004366
4,20,0.2,36,FALSE,1115397671.35938,0.00999999999839929,0.0200000000004366
8,20,0.2,36,FALSE,987630199.042237,0.0299999999988358,0.0100000000002183
16,20,0.2,36,FALSE,941179430.872839,0.0400000000008731,0.0200000000004366
32,20,0.2,36,FALSE,879040153.600119,0.0300000000006548,0.0399999999990541
64,20,0.2,36,FALSE,830650090.365788,0.0300000000006548,0.0100000000002183
128,20,0.2,36,FALSE,799500538.016914,0.0499999999992724,0.0100000000002183
256,20,0.2,36,FALSE,793157765.766627,0.0599999999994907,0.0400000000008731
512,20,0.2,36,FALSE,787203035.728539,0.109999999998763,0.0300000000006548
1024,20,0.2,36,FALSE,776401153.786808,0.240000000001601,0.0300000000006548
2048,20,0.2,36,FALSE,778017491.0795,0.369999999998981,0.0499999999992724
2,23,0.2,36,FALSE,1455784866.99249,0.0399999999990541,0.0100000000002183
4,23,0.2,36,FALSE,1101772547.64283,0.0299999999988358,0.0300000000006548
8,23,0.2,36,FALSE,956045935.836637,0.0100000000002183,0.0200000000004366
16,23,0.2,36,FALSE,887748818.341033,0.0300000000006548,0.0100000000002183
32,23,0.2,36,FALSE,837079572.545017,0.0300000000006548,0.0199999999986176
64,23,0.2,36,FALSE,807528856.994022,0.0299999999988358,0.0200000000004366
128,23,0.2,36,FALSE,792884807.571947,0.0499999999992724,0.0399999999990541
256,23,0.2,36,FALSE,787766903.896851,0.0799999999999272,0.0300000000006548
512,23,0.2,36,FALSE,776329238.981387,0.1200000000008,0.0299999999988358
1024,23,0.2,36,FALSE,773076741.94404,0.219999999999345,0.0400000000008731
2048,23,0.2,36,FALSE,771596953.872492,0.409999999999854,0.0399999999990541
2,26,0.2,36,FALSE,1280539026.56189,0.0200000000004366,0.0299999999988358
4,26,0.2,36,FALSE,1065612551.06921,0.0100000000002183,0.0200000000004366
8,26,0.2,36,FALSE,877467891.399782,0.0300000000006548,0.0400000000008731
16,26,0.2,36,FALSE,836366479.247457,0.0300000000006548,0.0200000000004366
32,26,0.2,36,FALSE,795725057.192645,0.0399999999990541,0.0100000000002183
64,26,0.2,36,FALSE,785299861.292897,0.0499999999992724,0.0300000000006548
128,26,0.2,36,FALSE,772917349.717454,0.0600000000013097,0.0100000000002183
256,26,0.2,36,FALSE,772247866.633975,0.0799999999999272,0.0199999999986176
