num.trees,min.node.size,MSE,runtime_training,runtime_prediction 
113.0,46.0,645670213.890393,0.0799999999981083,0.0299999999988358
113.0,47.0,650211588.243269,0.0600000000013097,0.0099999999983992
113.0,48.0,652610664.799625,0.0600000000013097,0.0299999999988358
113.0,49.0,658447317.785045,0.0600000000013097,0.0099999999983992
113.0,50.0,659606218.293843,0.069999999999709,0.0299999999988358
114.0,1.0,551183771.497347,0.169999999998254,0.0299999999988358
114.0,2.0,565147479.443999,0.200000000000728,0.0299999999988358
114.0,3.0,560805624.256,0.150000000001455,0.0299999999988358
114.0,4.0,563970226.30563,0.170000000001892,0.0299999999988358
114.0,5.0,576295878.984572,0.280000000002474,0.0200000000004366
114.0,6.0,569617524.793443,0.119999999998981,0.0299999999988358
114.0,7.0,558953646.894719,0.119999999998981,0.0099999999983992
114.0,8.0,560441820.332594,0.129999999997381,0.0299999999988358
114.0,9.0,545895104.571483,0.109999999996944,0.0299999999988358
114.0,10.0,549688401.749971,0.100000000002183,0.0099999999983992
114.0,11.0,538218573.025023,0.0999999999985448,0.0200000000004366
114.0,12.0,563298736.126244,0.110000000000582,0.0299999999988358
114.0,13.0,573320425.258882,0.0999999999985448,0.0300000000024738
114.0,14.0,577391687.92146,0.110000000000582,0.0200000000004366
114.0,15.0,582117647.820462,0.0900000000001455,0.0299999999988358
114.0,16.0,580602594.920212,0.0900000000001455,0.0100000000020373
114.0,17.0,589880415.09348,0.0999999999985448,0.0199999999967986
114.0,18.0,596223135.17291,0.119999999998981,0.0099999999983992
114.0,19.0,588358795.084052,0.100000000002183,0.0200000000004366
114.0,20.0,594611984.20334,0.0900000000001455,0.0099999999983992
114.0,21.0,600925599.446456,0.100000000002183,0.0299999999988358
114.0,22.0,605953733.98175,0.0900000000001455,0.0099999999983992
114.0,23.0,603407860.765123,0.100000000002183,0.0200000000004366
114.0,24.0,604252218.401855,0.0799999999981083,0.0299999999988358
114.0,25.0,601903666.602633,0.100000000002183,0.0299999999988358
114.0,26.0,608537686.880891,0.0900000000001455,0.0200000000004366
114.0,27.0,614641773.993823,0.100000000002183,0.0200000000004366
114.0,28.0,598510795.801193,0.0799999999981083,0.0299999999988358
114.0,29.0,603147512.540355,0.0900000000001455,0.0299999999988358
114.0,30.0,601884456.460235,0.0900000000001455,0.0199999999967986
114.0,31.0,603028449.604225,0.110000000000582,0.0099999999983992
114.0,32.0,602980634.517094,0.0800000000017462,0.0299999999988358
114.0,33.0,604397373.517429,0.069999999999709,0.0299999999988358
114.0,34.0,608250759.335145,0.0800000000017462,0.0100000000020373
114.0,35.0,613954265.266783,0.0800000000017462,0.0100000000020373
114.0,36.0,614733847.669118,0.0799999999981083,0.0299999999988358
114.0,37.0,615323472.146042,0.0599999999976717,0.0299999999988358
114.0,38.0,614510073.086349,0.0800000000017462,0.0299999999988358
114.0,39.0,623163312.141518,0.0600000000013097,0.0400000000008731
114.0,40.0,634730285.083507,0.069999999999709,0.0400000000008731
114.0,41.0,635209779.698479,0.0600000000013097,0.0299999999988358
114.0,42.0,637372384.791149,0.069999999999709,0.0099999999983992
114.0,43.0,638235576.340801,0.0800000000017462,0.0100000000020373
114.0,44.0,637353106.950347,0.0800000000017462,0.0100000000020373
114.0,45.0,641659686.269681,0.0799999999981083,0.0100000000020373
114.0,46.0,646228077.104458,0.0799999999981083,0.0099999999983992
114.0,47.0,650732170.734031,0.0599999999976717,0.0299999999988358
114.0,48.0,653805649.730883,0.100000000002183,0.0299999999988358
114.0,49.0,658772614.312381,0.069999999999709,0.0200000000004366
114.0,50.0,660345879.876129,0.0600000000013097,0.0299999999988358
115.0,1.0,553406371.997983,0.200000000000728,0.0299999999988358
115.0,2.0,566835980.695448,0.169999999998254,0.0299999999988358
115.0,3.0,562975458.357916,0.169999999998254,0.0299999999988358
115.0,4.0,564827980.095135,0.139999999999418,0.0299999999988358
115.0,5.0,577289201.679724,0.159999999999854,0.0099999999983992
115.0,6.0,569934544.107616,0.139999999999418,0.0299999999988358
115.0,7.0,559858545.05008,0.130000000001019,0.0400000000008731
115.0,8.0,562540105.631831,0.139999999999418,0.0200000000004366
115.0,9.0,546989184.498623,0.110000000000582,0.0199999999967986
115.0,10.0,551354060.147476,0.119999999998981,0.0299999999988358
115.0,11.0,540955949.920452,0.110000000000582,0.0299999999988358
115.0,12.0,565123034.19293,0.0900000000001455,0.0299999999988358
115.0,13.0,574836923.288178,0.100000000002183,0.0200000000004366
115.0,14.0,578667208.585366,0.110000000000582,0.0200000000004366
115.0,15.0,583636538.402502,0.110000000000582,0.0299999999988358
115.0,16.0,582247331.562887,0.0900000000001455,0.0100000000020373
115.0,17.0,592228319.472398,0.110000000000582,0.0300000000024738
115.0,18.0,597621454.953445,0.0799999999981083,0.0299999999988358
115.0,19.0,591269533.581072,0.0900000000001455,0.0100000000020373
115.0,20.0,595935369.161492,0.0999999999985448,0.0199999999967986
115.0,21.0,603421855.42232,0.0900000000001455,0.0300000000024738
115.0,22.0,607817496.407506,0.0999999999985448,0.0199999999967986
115.0,23.0,604356691.013527,0.109999999996944,0.0299999999988358
115.0,24.0,606200732.890465,0.0900000000001455,0.0100000000020373
115.0,25.0,603360343.522929,0.0999999999985448,0.0300000000024738
115.0,26.0,610278806.272391,0.0799999999981083,0.0299999999988358
115.0,27.0,616716056.942199,0.0900000000001455,0.0300000000024738
115.0,28.0,600849257.943488,0.0799999999981083,0.0100000000020373
115.0,29.0,605194729.901822,0.0999999999985448,0.0300000000024738
115.0,30.0,603427408.804193,0.0900000000001455,0.0199999999967986
115.0,31.0,605539439.000103,0.0799999999981083,0.0300000000024738
115.0,32.0,604660555.481249,0.0900000000001455,0.0299999999988358
115.0,33.0,606024344.614306,0.0999999999985448,0.0200000000004366
115.0,34.0,609723666.917611,0.0800000000017462,0.0200000000004366
115.0,35.0,615333897.300999,0.0800000000017462,0.0299999999988358
115.0,36.0,616055280.833125,0.0900000000001455,0.0099999999983992
115.0,37.0,616670084.768044,0.0800000000017462,0.0200000000004366
115.0,38.0,615770095.66536,0.0800000000017462,0.0299999999988358
115.0,39.0,624511288.421359,0.0800000000017462,0.0200000000004366
115.0,40.0,635616152.938761,0.0799999999981083,0.0200000000004366
115.0,41.0,636573058.866929,0.0599999999976717,0.0199999999967986
115.0,42.0,638934682.798136,0.0799999999981083,0.0200000000004366
115.0,43.0,639408079.598776,0.0800000000017462,0.0200000000004366
115.0,44.0,638561215.825574,0.0800000000017462,0.0200000000004366
115.0,45.0,643549849.172239,0.069999999999709,0.0200000000004366
115.0,46.0,648170578.841446,0.0600000000013097,0.0299999999988358
115.0,47.0,652566342.462199,0.0599999999976717,0.0299999999988358
115.0,48.0,655626189.90746,0.069999999999709,0.0299999999988358
115.0,49.0,660486754.53226,0.069999999999709,0.0300000000024738
115.0,50.0,662111686.694076,0.0800000000017462,0.0300000000024738
116.0,1.0,550548454.388301,0.200000000000728,0.0299999999988358
116.0,2.0,567718423.539735,0.170000000001892,0.0400000000008731
116.0,3.0,559157642.65137,0.169999999998254,0.0299999999988358
116.0,4.0,560898434.489913,0.18999999999869,0.0099999999983992
116.0,5.0,573436526.155936,0.139999999999418,0.0299999999988358
116.0,6.0,568392338.612159,0.129999999997381,0.0299999999988358
116.0,7.0,557748568.104526,0.139999999999418,0.0300000000024738
116.0,8.0,562462782.921626,0.120000000002619,0.0300000000024738
116.0,9.0,546104147.498499,0.139999999999418,0.0099999999983992
116.0,10.0,546893420.993716,0.119999999998981,0.0099999999983992
116.0,11.0,536903326.016213,0.110000000000582,0.0299999999988358
116.0,12.0,561076296.677266,0.109999999996944,0.0100000000020373
116.0,13.0,574925284.744576,0.129999999997381,0.0299999999988358
116.0,14.0,579379606.102407,0.119999999998981,0.0299999999988358
116.0,15.0,583976554.933455,0.0900000000001455,0.0200000000004366
116.0,16.0,579401124.622607,0.100000000002183,0.0299999999988358
116.0,17.0,589278690.312317,0.0999999999985448,0.0299999999988358
116.0,18.0,595284861.48065,0.0900000000001455,0.0299999999988358
116.0,19.0,589386812.103436,0.0999999999985448,0.0300000000024738
116.0,20.0,594298591.744881,0.0999999999985448,0.0200000000004366
116.0,21.0,601245686.230971,0.0900000000001455,0.0199999999967986
116.0,22.0,605609015.726883,0.0900000000001455,0.0100000000020373
116.0,23.0,598991234.98541,0.0900000000001455,0.0299999999988358
116.0,24.0,601227772.342372,0.0999999999985448,0.0200000000004366
116.0,25.0,598763096.390439,0.0900000000001455,0.0100000000020373
116.0,26.0,606267041.660846,0.0800000000017462,0.0300000000024738
116.0,27.0,613744717.306171,0.0999999999985448,0.0199999999967986
116.0,28.0,598057687.401592,0.0799999999981083,0.0200000000004366
116.0,29.0,603958077.389561,0.0800000000017462,0.0300000000024738
116.0,30.0,602492572.644638,0.0900000000001455,0.0099999999983992
116.0,31.0,604587343.508027,0.0999999999985448,0.0299999999988358
116.0,32.0,603869747.842744,0.110000000000582,0.0200000000004366
116.0,33.0,605080385.267724,0.0800000000017462,0.0100000000020373
116.0,34.0,608728075.752908,0.0999999999985448,0.0200000000004366
116.0,35.0,614891944.041094,0.0800000000017462,0.0300000000024738
116.0,36.0,615613644.762095,0.0799999999981083,0.0299999999988358
116.0,37.0,615804226.932389,0.0799999999981083,0.0099999999983992
116.0,38.0,614985456.02464,0.0600000000013097,0.0299999999988358
116.0,39.0,622306900.069543,0.0800000000017462,0.0200000000004366
116.0,40.0,633400984.387354,0.0800000000017462,0.0200000000004366
116.0,41.0,634916466.801516,0.0799999999981083,0.0200000000004366
116.0,42.0,637108921.545844,0.0799999999981083,0.0199999999967986
116.0,43.0,637482657.399557,0.0900000000001455,0.0300000000024738
116.0,44.0,636751716.440114,0.0799999999981083,0.0100000000020373
116.0,45.0,641624042.752485,0.0799999999981083,0.0099999999983992
116.0,46.0,645764352.795585,0.0800000000017462,0.0100000000020373
116.0,47.0,651169402.05492,0.0799999999981083,0.0099999999983992
116.0,48.0,654523525.447729,0.0799999999981083,0.0099999999983992
116.0,49.0,659234823.573038,0.0800000000017462,0.0200000000004366
116.0,50.0,660766892.365396,0.0800000000017462,0.0200000000004366
117.0,1.0,546289830.628256,0.229999999999563,0.0299999999988358
117.0,2.0,564701371.918152,0.190000000002328,0.0400000000008731
117.0,3.0,555899644.101521,0.169999999998254,0.0299999999988358
117.0,4.0,557382254.642769,0.169999999998254,0.0299999999988358
117.0,5.0,570126617.335316,0.139999999999418,0.0300000000024738
117.0,6.0,565545160.107583,0.119999999998981,0.0299999999988358
117.0,7.0,554432277.960563,0.130000000001019,0.0200000000004366
117.0,8.0,559103226.728542,0.120000000002619,0.0300000000024738
117.0,9.0,543456365.507595,0.110000000000582,0.0600000000013097
117.0,10.0,543138396.734868,0.169999999998254,0.0300000000024738
117.0,11.0,534638187.576146,0.119999999998981,0.0299999999988358
117.0,12.0,558475869.926138,0.110000000000582,0.0099999999983992
117.0,13.0,571423032.823616,0.0999999999985448,0.0100000000020373
117.0,14.0,576635014.215223,0.110000000000582,0.0300000000024738
117.0,15.0,581261467.302208,0.0999999999985448,0.0299999999988358
117.0,16.0,576493415.095344,0.109999999996944,0.0200000000004366
117.0,17.0,586346275.667006,0.0900000000001455,0.0100000000020373
117.0,18.0,592367490.487184,0.0999999999985448,0.0299999999988358
117.0,19.0,586866076.708232,0.0900000000001455,0.0300000000024738
117.0,20.0,591584045.137895,0.0900000000001455,0.0099999999983992
117.0,21.0,597894156.878167,0.100000000002183,0.0300000000024738
117.0,22.0,603509722.544076,0.0799999999981083,0.0299999999988358
117.0,23.0,596603196.29729,0.100000000002183,0.0200000000004366
117.0,24.0,598861017.740119,0.0900000000001455,0.0099999999983992
117.0,25.0,595640192.76484,0.0800000000017462,0.0300000000024738
117.0,26.0,603181086.344733,0.0900000000001455,0.0099999999983992
117.0,27.0,610944689.261765,0.0800000000017462,0.0300000000024738
117.0,28.0,595389834.596057,0.0900000000001455,0.0299999999988358
117.0,29.0,600719872.139275,0.0800000000017462,0.0300000000024738
117.0,30.0,599819283.781258,0.0799999999981083,0.0299999999988358
117.0,31.0,601829826.068781,0.0900000000001455,0.0299999999988358
117.0,32.0,601342296.232556,0.0800000000017462,0.0300000000024738
117.0,33.0,602832084.086443,0.0799999999981083,0.0100000000020373
117.0,34.0,606544473.573833,0.0599999999976717,0.0299999999988358
117.0,35.0,612881799.955788,0.0800000000017462,0.0200000000004366
117.0,36.0,613526915.083378,0.0800000000017462,0.0299999999988358
117.0,37.0,613797916.401734,0.0799999999981083,0.0299999999988358
117.0,38.0,612759957.427572,0.0800000000017462,0.0200000000004366
117.0,39.0,620120434.621696,0.0800000000017462,0.0200000000004366
117.0,40.0,630987566.25706,0.0800000000017462,0.0299999999988358
117.0,41.0,632201954.074126,0.0599999999976717,0.0299999999988358
117.0,42.0,634767495.175316,0.0800000000017462,0.0100000000020373
117.0,43.0,635178001.48166,0.0800000000017462,0.0100000000020373
117.0,44.0,634510961.705936,0.0799999999981083,0.0299999999988358
117.0,45.0,638969778.345188,0.0599999999976717,0.0299999999988358
117.0,46.0,642060701.842531,0.0799999999981083,0.0099999999983992
117.0,47.0,647729876.422795,0.0800000000017462,0.0200000000004366
117.0,48.0,651296299.876281,0.0800000000017462,0.0400000000008731
117.0,49.0,655717923.567151,0.0800000000017462,0.0299999999988358
117.0,50.0,657167037.394632,0.0799999999981083,0.0299999999988358
118.0,1.0,547610765.867961,0.209999999999127,0.0299999999988358
118.0,2.0,564860788.131432,0.200000000000728,0.0300000000024738
118.0,3.0,557522127.758785,0.159999999999854,0.0299999999988358
118.0,4.0,557950241.309422,0.159999999999854,0.0200000000004366
118.0,5.0,571564832.043876,0.139999999999418,0.0099999999983992
118.0,6.0,566557687.71392,0.140000000003056,0.0100000000020373
118.0,7.0,553851197.752116,0.130000000001019,0.0299999999988358
118.0,8.0,559897762.238603,0.0999999999985448,0.0299999999988358
118.0,9.0,543251924.733845,0.119999999998981,0.0299999999988358
118.0,10.0,543209171.975166,0.109999999996944,0.0299999999988358
118.0,11.0,535528033.420102,0.0900000000001455,0.0300000000024738
118.0,12.0,557606722.422466,0.110000000000582,0.0200000000004366
118.0,13.0,570148733.398323,0.110000000000582,0.0400000000008731
118.0,14.0,576436737.076993,0.110000000000582,0.0200000000004366
118.0,15.0,580591125.932779,0.110000000000582,0.0299999999988358
118.0,16.0,575142708.577263,0.0900000000001455,0.0099999999983992
118.0,17.0,585492978.287602,0.109999999996944,0.0300000000024738
118.0,18.0,592370308.348284,0.0999999999985448,0.0200000000004366
118.0,19.0,586267162.180045,0.0900000000001455,0.0299999999988358
118.0,20.0,590465266.128922,0.0900000000001455,0.0300000000024738
118.0,21.0,597402263.691551,0.0799999999981083,0.0299999999988358
118.0,22.0,602827250.692266,0.0999999999985448,0.0300000000024738
118.0,23.0,596472724.615155,0.0799999999981083,0.0299999999988358
118.0,24.0,598232338.358775,0.0900000000001455,0.0300000000024738
118.0,25.0,594910625.578252,0.0799999999981083,0.0300000000024738
118.0,26.0,602380119.964316,0.0799999999981083,0.0200000000004366
118.0,27.0,609931617.518482,0.0799999999981083,0.0299999999988358
118.0,28.0,595030651.420266,0.0900000000001455,0.0100000000020373
118.0,29.0,600411336.25509,0.0799999999981083,0.0199999999967986
118.0,30.0,599398193.654017,0.0799999999981083,0.0300000000024738
118.0,31.0,601496733.067389,0.0799999999981083,0.0299999999988358
118.0,32.0,601046017.061434,0.0999999999985448,0.0299999999988358
118.0,33.0,602606329.698794,0.0800000000017462,0.0299999999988358
118.0,34.0,605635434.369598,0.0900000000001455,0.0299999999988358
118.0,35.0,611989467.007384,0.0799999999981083,0.0299999999988358
118.0,36.0,612447912.482939,0.100000000002183,0.0200000000004366
118.0,37.0,615884140.269204,0.069999999999709,0.0400000000008731
118.0,38.0,614871341.026573,0.069999999999709,0.0299999999988358
118.0,39.0,622102511.124512,0.0800000000017462,0.0200000000004366
118.0,40.0,632807853.509238,0.0800000000017462,0.0300000000024738
118.0,41.0,633994544.473092,0.0600000000013097,0.0300000000024738
118.0,42.0,636517800.34413,0.0599999999976717,0.0299999999988358
118.0,43.0,637076665.437509,0.0799999999981083,0.0099999999983992
118.0,44.0,636470147.105405,0.0799999999981083,0.0099999999983992
118.0,45.0,640952364.473959,0.0800000000017462,0.0200000000004366
118.0,46.0,644057790.749121,0.110000000000582,0.0300000000024738
118.0,47.0,649677944.39592,0.0999999999985448,0.0200000000004366
118.0,48.0,652770260.870787,0.0800000000017462,0.0200000000004366
118.0,49.0,657309875.557609,0.0800000000017462,0.0200000000004366
118.0,50.0,658547893.447368,0.069999999999709,0.0200000000004366
119.0,1.0,548089339.418399,0.209999999999127,0.0299999999988358
119.0,2.0,564068799.754996,0.190000000002328,0.0400000000008731
119.0,3.0,557077373.884037,0.150000000001455,0.0300000000024738
119.0,4.0,557868329.224438,0.139999999999418,0.0400000000008731
119.0,5.0,572289704.095927,0.139999999999418,0.0299999999988358
119.0,6.0,565918429.011841,0.139999999999418,0.0400000000008731
119.0,7.0,552686586.721258,0.139999999999418,0.0300000000024738
119.0,8.0,559266433.107428,0.120000000002619,0.0300000000024738
119.0,9.0,543604534.763138,0.110000000000582,0.0400000000008731
119.0,10.0,543460412.636292,0.139999999999418,0.0299999999988358
119.0,11.0,535251492.437742,0.110000000000582,0.0299999999988358
119.0,12.0,558163995.200042,0.119999999998981,0.0299999999988358
119.0,13.0,569671991.037106,0.110000000000582,0.0299999999988358
119.0,14.0,575640639.337408,0.0999999999985448,0.0299999999988358
119.0,15.0,579243199.045201,0.110000000000582,0.0299999999988358
119.0,16.0,573841586.074501,0.120000000002619,0.0300000000024738
119.0,17.0,585226122.77251,0.0799999999981083,0.0299999999988358
119.0,18.0,592030289.734899,0.100000000002183,0.0200000000004366
119.0,19.0,586193719.653444,0.0900000000001455,0.0099999999983992
119.0,20.0,590615122.514011,0.100000000002183,0.0200000000004366
119.0,21.0,597705091.446956,0.069999999999709,0.0200000000004366
119.0,22.0,602768189.618572,0.0900000000001455,0.0099999999983992
119.0,23.0,596656885.869969,0.0999999999985448,0.0299999999988358
119.0,24.0,598435448.255792,0.0900000000001455,0.0400000000008731
119.0,25.0,594715272.188771,0.0900000000001455,0.0200000000004366
119.0,26.0,601534056.304469,0.069999999999709,0.0400000000008731
119.0,27.0,609531467.651475,0.0900000000001455,0.0299999999988358
119.0,28.0,594305698.514627,0.0900000000001455,0.0200000000004366
119.0,29.0,599696844.298692,0.0900000000001455,0.0200000000004366
119.0,30.0,598574989.200947,0.069999999999709,0.0299999999988358
119.0,31.0,600988200.545898,0.0800000000017462,0.0400000000008731
119.0,32.0,600541074.109643,0.069999999999709,0.0299999999988358
119.0,33.0,601805692.2833,0.0800000000017462,0.0200000000004366
119.0,34.0,605185671.496592,0.0800000000017462,0.0299999999988358
119.0,35.0,610843948.839027,0.0900000000001455,0.0299999999988358
119.0,36.0,611237164.808863,0.0800000000017462,0.0300000000024738
119.0,37.0,615166741.679942,0.0800000000017462,0.0200000000004366
119.0,38.0,612866119.922449,0.0900000000001455,0.0299999999988358
119.0,39.0,620157615.852419,0.0800000000017462,0.0100000000020373
119.0,40.0,631733146.251787,0.0599999999976717,0.0299999999988358
119.0,41.0,632703827.402287,0.0799999999981083,0.0200000000004366
119.0,42.0,635206248.763497,0.0800000000017462,0.0300000000024738
119.0,43.0,635699803.829468,0.0799999999981083,0.0099999999983992
119.0,44.0,635854292.408388,0.0799999999981083,0.0099999999983992
119.0,45.0,639581530.803575,0.0800000000017462,0.0200000000004366
119.0,46.0,642400632.805791,0.0800000000017462,0.0299999999988358
119.0,47.0,648136617.397352,0.0600000000013097,0.0300000000024738
119.0,48.0,651773951.988449,0.0800000000017462,0.0300000000024738
119.0,49.0,655985496.656836,0.0599999999976717,0.0299999999988358
119.0,50.0,657185299.450256,0.0799999999981083,0.0299999999988358
120.0,1.0,544844216.304572,0.200000000000728,0.0299999999988358
120.0,2.0,560672329.080933,0.190000000002328,0.0400000000008731
120.0,3.0,552269050.369771,0.209999999999127,0.0300000000024738
120.0,4.0,552930524.712496,0.159999999999854,0.0400000000008731
120.0,5.0,567718593.288629,0.139999999999418,0.0199999999967986
120.0,6.0,561350071.544822,0.119999999998981,0.0299999999988358
120.0,7.0,547986808.312804,0.159999999999854,0.0300000000024738
120.0,8.0,554752819.330972,0.159999999999854,0.0299999999988358
120.0,9.0,539602759.65412,0.109999999996944,0.0299999999988358
120.0,10.0,539202640.576463,0.149999999997817,0.0200000000004366
120.0,11.0,531680927.124699,0.110000000000582,0.0299999999988358
120.0,12.0,554713877.711365,0.129999999997381,0.0299999999988358
120.0,13.0,565662424.990099,0.110000000000582,0.0200000000004366
120.0,14.0,572016975.765264,0.110000000000582,0.0200000000004366
120.0,15.0,575185517.555262,0.159999999999854,0.0400000000008731
120.0,16.0,569798667.45657,0.110000000000582,0.0099999999983992
120.0,17.0,581873235.567851,0.129999999997381,0.0299999999988358
120.0,18.0,587573634.730383,0.119999999998981,0.0299999999988358
120.0,19.0,581765392.903142,0.0900000000001455,0.0299999999988358
120.0,20.0,586545267.351294,0.0900000000001455,0.0299999999988358
120.0,21.0,593678752.638819,0.100000000002183,0.0200000000004366
120.0,22.0,598669059.758944,0.0999999999985448,0.0299999999988358
120.0,23.0,592544065.104436,0.0800000000017462,0.0299999999988358
120.0,24.0,594220182.416693,0.0799999999981083,0.0299999999988358
120.0,25.0,589939449.40362,0.0800000000017462,0.0099999999983992
120.0,26.0,597234619.20419,0.0799999999981083,0.0299999999988358
120.0,27.0,605003179.217711,0.0800000000017462,0.0299999999988358
120.0,28.0,590116654.754053,0.0900000000001455,0.0099999999983992
120.0,29.0,595597413.54231,0.0800000000017462,0.0200000000004366
120.0,30.0,595153967.945749,0.0900000000001455,0.0200000000004366
120.0,31.0,597426845.537438,0.069999999999709,0.0299999999988358
120.0,32.0,596657251.383647,0.0900000000001455,0.0299999999988358
120.0,33.0,597867725.481851,0.0800000000017462,0.0200000000004366
120.0,34.0,601289369.539708,0.0799999999981083,0.0200000000004366
120.0,35.0,607157453.336533,0.0799999999981083,0.0299999999988358
120.0,36.0,607595089.330941,0.0800000000017462,0.0300000000024738
120.0,37.0,611597239.655495,0.0799999999981083,0.0100000000020373
120.0,38.0,609027307.235497,0.0799999999981083,0.0299999999988358
120.0,39.0,616390571.264281,0.0800000000017462,0.0300000000024738
120.0,40.0,627020564.366065,0.0900000000001455,0.0099999999983992
120.0,41.0,628444790.145262,0.0799999999981083,0.0099999999983992
120.0,42.0,631546224.579974,0.0800000000017462,0.0200000000004366
120.0,43.0,631468173.502179,0.0800000000017462,0.0200000000004366
120.0,44.0,631681142.293875,0.0800000000017462,0.0200000000004366
120.0,45.0,635407686.90015,0.0900000000001455,0.0099999999983992
120.0,46.0,638018985.473125,0.0800000000017462,0.0100000000020373
120.0,47.0,643649564.862255,0.0800000000017462,0.0100000000020373
120.0,48.0,647344357.927677,0.0799999999981083,0.0100000000020373
120.0,49.0,651408151.789695,0.0799999999981083,0.0099999999983992
120.0,50.0,652767600.249239,0.0799999999981083,0.0099999999983992
121.0,1.0,546647042.853644,0.200000000000728,0.0299999999988358
121.0,2.0,559501613.598293,0.200000000000728,0.0400000000008731
121.0,3.0,553931299.251565,0.169999999998254,0.0200000000004366
121.0,4.0,551357971.448478,0.169999999998254,0.0299999999988358
121.0,5.0,566886190.518227,0.120000000002619,0.0300000000024738
121.0,6.0,559781262.878488,0.139999999999418,0.0099999999983992
121.0,7.0,547236416.548442,0.130000000001019,0.0300000000024738
121.0,8.0,556581268.745779,0.130000000001019,0.0200000000004366
121.0,9.0,540629441.636038,0.119999999998981,0.0200000000004366
121.0,10.0,539522385.007992,0.110000000000582,0.0299999999988358
121.0,11.0,531837143.202528,0.109999999996944,0.0100000000020373
121.0,12.0,555358721.758321,0.110000000000582,0.0100000000020373
121.0,13.0,565673080.213195,0.0999999999985448,0.0299999999988358
121.0,14.0,571725690.853658,0.0999999999985448,0.0299999999988358
121.0,15.0,575114776.052542,0.110000000000582,0.0099999999983992
121.0,16.0,569900914.807528,0.0999999999985448,0.0400000000008731
121.0,17.0,581791956.886715,0.0900000000001455,0.0400000000008731
121.0,18.0,586855667.355414,0.0900000000001455,0.0099999999983992
121.0,19.0,581533172.138515,0.100000000002183,0.0200000000004366
121.0,20.0,586404543.650058,0.0900000000001455,0.0099999999983992
121.0,21.0,593313696.231243,0.110000000000582,0.0299999999988358
121.0,22.0,598085613.990404,0.0799999999981083,0.0200000000004366
121.0,23.0,591922246.321395,0.0900000000001455,0.0099999999983992
121.0,24.0,593629617.841312,0.0799999999981083,0.0200000000004366
121.0,25.0,589708311.087243,0.0800000000017462,0.0299999999988358
121.0,26.0,596866441.653077,0.0999999999985448,0.0200000000004366
121.0,27.0,604955787.259186,0.0900000000001455,0.0299999999988358
121.0,28.0,590210370.456868,0.0999999999985448,0.0200000000004366
121.0,29.0,595624303.649278,0.0900000000001455,0.0200000000004366
121.0,30.0,595255738.494922,0.0900000000001455,0.0100000000020373
121.0,31.0,597888515.069324,0.0799999999981083,0.0299999999988358
121.0,32.0,597028685.207996,0.0800000000017462,0.0300000000024738
121.0,33.0,598090620.256834,0.0900000000001455,0.0299999999988358
121.0,34.0,601859809.769747,0.0799999999981083,0.0099999999983992
121.0,35.0,607562117.32991,0.100000000002183,0.0299999999988358
121.0,36.0,608084717.503101,0.0799999999981083,0.0200000000004366
121.0,37.0,611943020.033862,0.0999999999985448,0.0200000000004366
121.0,38.0,607919743.368182,0.0900000000001455,0.0100000000020373
121.0,39.0,615501455.865316,0.0799999999981083,0.0299999999988358
121.0,40.0,625895420.412445,0.0799999999981083,0.0299999999988358
121.0,41.0,627700438.858895,0.0799999999981083,0.0200000000004366
121.0,42.0,630847186.912772,0.0800000000017462,0.0100000000020373
121.0,43.0,630630904.533193,0.0799999999981083,0.0299999999988358
121.0,44.0,631293159.420303,0.0900000000001455,0.0100000000020373
121.0,45.0,634790901.931715,0.069999999999709,0.0299999999988358
121.0,46.0,637408879.605882,0.0799999999981083,0.0099999999983992
121.0,47.0,642792037.093397,0.0800000000017462,0.0400000000008731
121.0,48.0,646444890.064726,0.069999999999709,0.0200000000004366
121.0,49.0,650558561.033615,0.069999999999709,0.0299999999988358
121.0,50.0,651906070.168626,0.0599999999976717,0.0299999999988358
122.0,1.0,545936451.214197,0.190000000002328,0.0300000000024738
122.0,2.0,557384047.72716,0.169999999998254,0.0300000000024738
122.0,3.0,551617060.24215,0.159999999999854,0.0299999999988358
122.0,4.0,550349216.78014,0.159999999999854,0.0200000000004366
122.0,5.0,564765340.591982,0.159999999999854,0.0100000000020373
122.0,6.0,558134849.533928,0.139999999999418,0.0299999999988358
122.0,7.0,545926469.877888,0.139999999999418,0.0299999999988358
122.0,8.0,553818029.350186,0.129999999997381,0.0199999999967986
122.0,9.0,537838009.732774,0.139999999999418,0.0299999999988358
122.0,10.0,537774683.728205,0.110000000000582,0.0200000000004366
122.0,11.0,530577210.483522,0.110000000000582,0.0299999999988358
122.0,12.0,553483576.125963,0.120000000002619,0.0300000000024738
122.0,13.0,563300683.024003,0.110000000000582,0.0100000000020373
122.0,14.0,570168018.96916,0.110000000000582,0.0299999999988358
122.0,15.0,574340363.905844,0.110000000000582,0.0299999999988358
122.0,16.0,568163176.885257,0.0999999999985448,0.0299999999988358
122.0,17.0,581038999.304987,0.110000000000582,0.0299999999988358
122.0,18.0,584815728.522806,0.110000000000582,0.0299999999988358
122.0,19.0,579773226.874201,0.0900000000001455,0.0299999999988358
122.0,20.0,585199035.962846,0.0900000000001455,0.0100000000020373
122.0,21.0,593093748.379171,0.0999999999985448,0.0300000000024738
122.0,22.0,597789682.734989,0.0900000000001455,0.0299999999988358
122.0,23.0,591346275.967836,0.0799999999981083,0.0300000000024738
