sample.fraction,min.node.size,MSE,runtime_training,runtime_prediction 
0.78,23.0,600763067.336432,0.200000000000728,0.0499999999992724
0.78,24.0,604286265.6247,0.180000000000291,0.0300000000024738
0.78,25.0,607052444.918453,0.209999999999127,0.0400000000008731
0.78,26.0,609744825.003723,0.19999999999709,0.0300000000024738
0.78,27.0,616383042.147854,0.180000000000291,0.0400000000008731
0.78,28.0,616548453.648181,0.180000000000291,0.0299999999988358
0.78,29.0,615327818.793997,0.190000000002328,0.0300000000024738
0.78,30.0,620140541.197365,0.190000000002328,0.0400000000008731
0.78,31.0,624560553.035793,0.190000000002328,0.0300000000024738
0.78,32.0,624405881.499192,0.209999999999127,0.0100000000020373
0.78,33.0,625304189.6676,0.18999999999869,0.0299999999988358
0.78,34.0,625882283.893248,0.169999999998254,0.0300000000024738
0.78,35.0,626437669.860691,0.169999999998254,0.0299999999988358
0.78,36.0,629222523.335942,0.170000000001892,0.0300000000024738
0.78,37.0,630912065.307383,0.169999999998254,0.0200000000004366
0.78,38.0,635228080.809167,0.170000000001892,0.0299999999988358
0.78,39.0,639549130.435665,0.180000000000291,0.0299999999988358
0.78,40.0,640006778.243612,0.169999999998254,0.0299999999988358
0.78,41.0,644594308.943633,0.169999999998254,0.0300000000024738
0.78,42.0,649636101.330591,0.170000000001892,0.0299999999988358
0.78,43.0,653041286.129731,0.180000000000291,0.0299999999988358
0.78,44.0,652595031.738296,0.159999999999854,0.0300000000024738
0.78,45.0,656852595.031617,0.180000000000291,0.0299999999988358
0.78,46.0,658180572.551623,0.159999999999854,0.0300000000024738
0.78,47.0,658890761.468649,0.159999999999854,0.0400000000008731
0.78,48.0,661702459.52585,0.170000000001892,0.0299999999988358
0.78,49.0,662013686.972644,0.149999999997817,0.0400000000008731
0.78,50.0,665517478.366988,0.159999999999854,0.0300000000024738
0.79,1.0,561212222.358415,0.5,0.0999999999985448
0.79,2.0,550353667.733932,0.520000000000437,0.0800000000017462
0.79,3.0,550283519.114053,0.459999999999127,0.0400000000008731
0.79,4.0,564946826.94377,0.409999999999854,0.0600000000013097
0.79,5.0,566107683.798787,0.380000000001019,0.0499999999992724
0.79,6.0,558505623.2861,0.380000000001019,0.0400000000008731
0.79,7.0,571282547.179682,0.349999999998545,0.0300000000024738
0.79,8.0,574570293.537887,0.340000000000146,0.0600000000013097
0.79,9.0,570363839.420567,0.349999999998545,0.0499999999992724
0.79,10.0,569491874.110665,0.330000000001746,0.0499999999992724
0.79,11.0,577889272.241841,0.290000000000873,0.0499999999992724
0.79,12.0,576643561.086386,0.259999999998399,0.0299999999988358
0.79,13.0,575902085.312808,0.270000000000437,0.0300000000024738
0.79,14.0,587775798.773224,0.25,0.0400000000008731
0.79,15.0,586151270.035993,0.240000000001601,0.0499999999992724
0.79,16.0,592402182.679077,0.230000000003201,0.0300000000024738
0.79,17.0,600496849.607224,0.230000000003201,0.0300000000024738
0.79,18.0,597897597.913518,0.230000000003201,0.0300000000024738
0.79,19.0,600294926.124544,0.220000000001164,0.0299999999988358
0.79,20.0,602966894.5806,0.219999999997526,0.0299999999988358
0.79,21.0,600433204.063419,0.219999999997526,0.0299999999988358
0.79,22.0,602601829.91652,0.200000000000728,0.0299999999988358
0.79,23.0,602822701.750498,0.200000000000728,0.0299999999988358
0.79,24.0,603564038.844321,0.200000000000728,0.0299999999988358
0.79,25.0,608039641.192243,0.19999999999709,0.0300000000024738
0.79,26.0,606938780.373381,0.209999999999127,0.0299999999988358
0.79,27.0,609017229.333739,0.190000000002328,0.0200000000004366
0.79,28.0,610828491.991565,0.18999999999869,0.0300000000024738
0.79,29.0,614294482.289578,0.18999999999869,0.0299999999988358
0.79,30.0,614909597.078054,0.200000000000728,0.0299999999988358
0.79,31.0,621054835.779484,0.180000000000291,0.0299999999988358
0.79,32.0,617738664.033985,0.18999999999869,0.0299999999988358
0.79,33.0,622832808.151868,0.190000000002328,0.0299999999988358
0.79,34.0,626838976.178095,0.190000000002328,0.0300000000024738
0.79,35.0,627055915.350431,0.170000000001892,0.0200000000004366
0.79,36.0,627510621.461631,0.170000000001892,0.0299999999988358
0.79,37.0,629609922.033828,0.18999999999869,0.0299999999988358
0.79,38.0,636671977.33166,0.170000000001892,0.0299999999988358
0.79,39.0,635865470.723561,0.18999999999869,0.0299999999988358
0.79,40.0,641489975.006609,0.169999999998254,0.0299999999988358
0.79,41.0,642539729.77006,0.169999999998254,0.0300000000024738
0.79,42.0,645371452.048272,0.150000000001455,0.0299999999988358
0.79,43.0,649826337.970189,0.169999999998254,0.0099999999983992
0.79,44.0,651775483.467761,0.159999999999854,0.0300000000024738
0.79,45.0,657523860.700657,0.159999999999854,0.0299999999988358
0.79,46.0,657985613.846031,0.169999999998254,0.0100000000020373
0.79,47.0,663606506.595274,0.159999999999854,0.0299999999988358
0.79,48.0,664133370.258336,0.169999999998254,0.0299999999988358
0.79,49.0,664164679.444661,0.159999999999854,0.0200000000004366
0.79,50.0,666084935.420138,0.180000000000291,0.0299999999988358
0.8,1.0,570554127.135392,0.579999999998108,0.0600000000013097
0.8,2.0,571069238.693291,0.510000000002037,0.0800000000017462
0.8,3.0,569505153.607267,0.400000000001455,0.0400000000008731
0.8,4.0,572849978.688329,0.389999999999418,0.0499999999992724
0.8,5.0,567188453.999335,0.409999999999854,0.0300000000024738
0.8,6.0,573270018.783518,0.329999999998108,0.0299999999988358
0.8,7.0,578775637.448197,0.309999999997672,0.0299999999988358
0.8,8.0,581100481.339625,0.31000000000131,0.0299999999988358
0.8,9.0,579453039.295023,0.299999999999272,0.0299999999988358
0.8,10.0,582450128.209816,0.279999999998836,0.0299999999988358
0.8,11.0,577764097.307763,0.290000000000873,0.0300000000024738
0.8,12.0,587012291.561205,0.270000000000437,0.0499999999992724
0.8,13.0,588001350.278696,0.25,0.0299999999988358
0.8,14.0,578847854.831871,0.25,0.0300000000024738
0.8,15.0,587346305.019282,0.239999999997963,0.0299999999988358
0.8,16.0,586491666.421646,0.229999999999563,0.0299999999988358
0.8,17.0,591006228.715826,0.229999999999563,0.0300000000024738
0.8,18.0,593089208.105948,0.25,0.0400000000008731
0.8,19.0,597779244.180311,0.229999999999563,0.0299999999988358
0.8,20.0,599291740.344236,0.219999999997526,0.0299999999988358
0.8,21.0,600560988.10966,0.220000000001164,0.0400000000008731
0.8,22.0,604651623.46763,0.220000000001164,0.0299999999988358
0.8,23.0,611678178.503297,0.209999999999127,0.0299999999988358
0.8,24.0,611406578.90682,0.200000000000728,0.0499999999992724
0.8,25.0,620932319.475055,0.209999999999127,0.0299999999988358
0.8,26.0,622281574.669056,0.209999999999127,0.0299999999988358
0.8,27.0,619999981.372337,0.190000000002328,0.0299999999988358
0.8,28.0,620581715.179277,0.18999999999869,0.0300000000024738
0.8,29.0,625378863.05464,0.18999999999869,0.0299999999988358
0.8,30.0,622637602.964636,0.18999999999869,0.0299999999988358
0.8,31.0,623979326.204467,0.190000000002328,0.0300000000024738
0.8,32.0,628242122.205562,0.209999999999127,0.0300000000024738
0.8,33.0,629754013.849561,0.18999999999869,0.0099999999983992
0.8,34.0,630523801.299875,0.180000000000291,0.0299999999988358
0.8,35.0,630969596.648532,0.18999999999869,0.0299999999988358
0.8,36.0,629823040.88503,0.18999999999869,0.0299999999988358
0.8,37.0,634463195.997663,0.169999999998254,0.0299999999988358
0.8,38.0,638468437.813547,0.169999999998254,0.0299999999988358
0.8,39.0,640773970.878315,0.169999999998254,0.0300000000024738
0.8,40.0,644381079.772181,0.18999999999869,0.0200000000004366
0.8,41.0,646843854.906655,0.190000000002328,0.0300000000024738
0.8,42.0,647713651.315333,0.180000000000291,0.0299999999988358
0.8,43.0,648283613.848112,0.159999999999854,0.0300000000024738
0.8,44.0,652297943.474163,0.180000000000291,0.0299999999988358
0.8,45.0,655458678.260325,0.150000000001455,0.0299999999988358
0.8,46.0,657953029.765107,0.169999999998254,0.0299999999988358
0.8,47.0,661408083.090424,0.169999999998254,0.0300000000024738
0.8,48.0,660630873.782568,0.159999999999854,0.0299999999988358
0.8,49.0,661115759.453432,0.169999999998254,0.0299999999988358
0.8,50.0,665354732.808645,0.169999999998254,0.0200000000004366
0.81,1.0,549051869.949346,0.520000000000437,0.0599999999976717
0.81,2.0,539627602.368822,0.489999999997963,0.0599999999976717
0.81,3.0,550673610.759691,0.419999999998254,0.0400000000008731
0.81,4.0,553031394.907839,0.389999999999418,0.0400000000008731
0.81,5.0,547138162.381411,0.360000000000582,0.0400000000008731
0.81,6.0,552202675.260072,0.330000000001746,0.0499999999992724
0.81,7.0,553591077.0285,0.330000000001746,0.0299999999988358
0.81,8.0,555111357.763924,0.299999999999272,0.0400000000008731
0.81,9.0,567121869.622071,0.290000000000873,0.0499999999992724
0.81,10.0,568594846.574774,0.279999999998836,0.0299999999988358
0.81,11.0,565713283.906809,0.279999999998836,0.0299999999988358
0.81,12.0,574939851.488849,0.279999999998836,0.0299999999988358
0.81,13.0,574065485.99404,0.260000000002037,0.0300000000024738
0.81,14.0,581456686.810672,0.25,0.0299999999988358
0.81,15.0,579209689.434608,0.25,0.0299999999988358
0.81,16.0,579819801.006979,0.25,0.0400000000008731
0.81,17.0,582245835.656995,0.229999999999563,0.0499999999992724
0.81,18.0,580762422.99781,0.209999999999127,0.0400000000008731
0.81,19.0,582301992.008793,0.229999999999563,0.0400000000008731
0.81,20.0,589185258.994246,0.220000000001164,0.0299999999988358
0.81,21.0,596896707.561923,0.220000000001164,0.0299999999988358
0.81,22.0,594922525.122954,0.200000000000728,0.0299999999988358
0.81,23.0,593312244.818296,0.219999999997526,0.0300000000024738
0.81,24.0,598490977.243277,0.209999999999127,0.0299999999988358
0.81,25.0,595605791.327087,0.200000000000728,0.0299999999988358
0.81,26.0,600588618.160125,0.220000000001164,0.0299999999988358
0.81,27.0,605487288.166451,0.200000000000728,0.0299999999988358
0.81,28.0,607903787.207546,0.200000000000728,0.0300000000024738
0.81,29.0,615799934.780436,0.18999999999869,0.0300000000024738
0.81,30.0,617247267.120851,0.200000000000728,0.0099999999983992
0.81,31.0,619878132.041128,0.190000000002328,0.0299999999988358
0.81,32.0,621363909.896191,0.190000000002328,0.0300000000024738
0.81,33.0,623389959.573732,0.18999999999869,0.0299999999988358
0.81,34.0,622133596.474519,0.170000000001892,0.0300000000024738
0.81,35.0,625184777.878163,0.169999999998254,0.0300000000024738
0.81,36.0,624951059.502627,0.180000000000291,0.0400000000008731
0.81,37.0,626792487.980414,0.170000000001892,0.0300000000024738
0.81,38.0,630153274.870215,0.180000000000291,0.0400000000008731
0.81,39.0,630373692.515697,0.190000000002328,0.0300000000024738
0.81,40.0,632313524.409693,0.180000000000291,0.0299999999988358
0.81,41.0,633716940.798127,0.170000000001892,0.0299999999988358
0.81,42.0,634580209.960386,0.169999999998254,0.0099999999983992
0.81,43.0,637149817.33606,0.159999999999854,0.0200000000004366
0.81,44.0,639792857.793659,0.159999999999854,0.0299999999988358
0.81,45.0,643857992.040096,0.170000000001892,0.0299999999988358
0.81,46.0,644779934.72937,0.169999999998254,0.0299999999988358
0.81,47.0,644849885.157951,0.159999999999854,0.0300000000024738
0.81,48.0,646963433.544178,0.180000000000291,0.0299999999988358
0.81,49.0,650832360.476883,0.150000000001455,0.0299999999988358
0.81,50.0,653780775.090628,0.159999999999854,0.0400000000008731
0.82,1.0,560319256.548434,0.590000000000146,0.069999999999709
0.82,2.0,557435175.831684,0.490000000001601,0.0499999999992724
0.82,3.0,550515903.039438,0.43999999999869,0.0600000000013097
0.82,4.0,551226540.209178,0.370000000002619,0.0500000000029104
0.82,5.0,551474568.88509,0.360000000000582,0.0499999999992724
0.82,6.0,549181496.239793,0.330000000001746,0.0500000000029104
0.82,7.0,550635915.633653,0.319999999999709,0.0400000000008731
0.82,8.0,544706057.091166,0.290000000000873,0.0499999999992724
0.82,9.0,555404722.242228,0.290000000000873,0.0500000000029104
0.82,10.0,556718066.722599,0.279999999998836,0.0299999999988358
0.82,11.0,564559722.29178,0.279999999998836,0.0299999999988358
0.82,12.0,565353960.971631,0.25,0.0299999999988358
0.82,13.0,571086312.908372,0.25,0.0400000000008731
0.82,14.0,566235804.212893,0.25,0.0299999999988358
0.82,15.0,569415513.346847,0.25,0.0300000000024738
0.82,16.0,570400654.961235,0.25,0.0299999999988358
0.82,17.0,575852723.727569,0.229999999999563,0.0299999999988358
0.82,18.0,579525502.21956,0.240000000001601,0.0299999999988358
0.82,19.0,580168942.807531,0.240000000001601,0.0299999999988358
0.82,20.0,582489320.397855,0.220000000001164,0.0299999999988358
0.82,21.0,582590081.023261,0.219999999997526,0.0200000000004366
0.82,22.0,584153447.533442,0.229999999999563,0.0299999999988358
0.82,23.0,587575189.321585,0.219999999997526,0.0300000000024738
0.82,24.0,591826315.919718,0.209999999999127,0.0299999999988358
0.82,25.0,590955795.683048,0.200000000000728,0.0299999999988358
0.82,26.0,590141668.928712,0.200000000000728,0.0299999999988358
0.82,27.0,591548339.163156,0.209999999999127,0.0299999999988358
0.82,28.0,597111716.001559,0.18999999999869,0.0299999999988358
0.82,29.0,594861294.332729,0.19999999999709,0.0300000000024738
0.82,30.0,596851070.174649,0.200000000000728,0.0299999999988358
0.82,31.0,600342577.111516,0.180000000000291,0.0299999999988358
0.82,32.0,608199442.134519,0.190000000002328,0.0300000000024738
0.82,33.0,608204508.609723,0.190000000002328,0.0400000000008731
0.82,34.0,615383786.149133,0.190000000002328,0.0200000000004366
0.82,35.0,617640890.486233,0.169999999998254,0.0299999999988358
0.82,36.0,617879882.423539,0.18999999999869,0.0299999999988358
0.82,37.0,620781126.210712,0.169999999998254,0.0300000000024738
0.82,38.0,626422413.518536,0.169999999998254,0.0299999999988358
0.82,39.0,631223246.376974,0.170000000001892,0.0300000000024738
0.82,40.0,631029923.101979,0.18999999999869,0.0100000000020373
0.82,41.0,633607719.981174,0.169999999998254,0.0400000000008731
0.82,42.0,636039890.875478,0.170000000001892,0.0300000000024738
0.82,43.0,640547039.021392,0.169999999998254,0.0200000000004366
0.82,44.0,644923665.150883,0.170000000001892,0.0300000000024738
0.82,45.0,646772369.940215,0.180000000000291,0.0300000000024738
0.82,46.0,650802633.043883,0.170000000001892,0.0299999999988358
0.82,47.0,654054109.480022,0.180000000000291,0.0299999999988358
0.82,48.0,655901515.827029,0.169999999998254,0.0299999999988358
0.82,49.0,657682418.261084,0.159999999999854,0.0200000000004366
0.82,50.0,660412945.86948,0.150000000001455,0.0299999999988358
0.83,1.0,536125764.618389,0.559999999997672,0.0600000000013097
0.83,2.0,531661372.051562,0.540000000000873,0.069999999999709
0.83,3.0,534902768.413838,0.409999999999854,0.0499999999992724
0.83,4.0,542426144.472979,0.389999999999418,0.0300000000024738
0.83,5.0,541066088.247462,0.370000000002619,0.0300000000024738
0.83,6.0,546315931.439931,0.349999999998545,0.0299999999988358
0.83,7.0,544181967.215221,0.329999999998108,0.0299999999988358
0.83,8.0,548171332.788785,0.329999999998108,0.0299999999988358
0.83,9.0,552706818.244332,0.290000000000873,0.0299999999988358
0.83,10.0,558103315.704407,0.299999999999272,0.0400000000008731
0.83,11.0,561439935.630663,0.280000000002474,0.0300000000024738
0.83,12.0,567746926.762499,0.260000000002037,0.0499999999992724
0.83,13.0,566915380.388102,0.25,0.0299999999988358
0.83,14.0,564199010.109434,0.259999999998399,0.0300000000024738
0.83,15.0,564062237.743276,0.25,0.0299999999988358
0.83,16.0,570166226.769266,0.25,0.0300000000024738
0.83,17.0,569486217.704123,0.240000000001601,0.0300000000024738
0.83,18.0,568062154.095312,0.220000000001164,0.0299999999988358
0.83,19.0,573892795.686471,0.229999999999563,0.0299999999988358
0.83,20.0,579263167.131418,0.220000000001164,0.0300000000024738
0.83,21.0,580799416.837214,0.220000000001164,0.0300000000024738
0.83,22.0,580018039.646912,0.220000000001164,0.0299999999988358
0.83,23.0,581830020.586313,0.219999999997526,0.0299999999988358
0.83,24.0,580632160.056868,0.219999999997526,0.0300000000024738
0.83,25.0,583786188.234465,0.220000000001164,0.0299999999988358
0.83,26.0,583451964.026874,0.220000000001164,0.0299999999988358
0.83,27.0,591760263.947125,0.200000000000728,0.0299999999988358
0.83,28.0,598459763.624812,0.220000000001164,0.0299999999988358
0.83,29.0,598304416.538271,0.18999999999869,0.0299999999988358
0.83,30.0,601550412.697458,0.219999999997526,0.0299999999988358
0.83,31.0,607643520.53836,0.200000000000728,0.0099999999983992
0.83,32.0,615288542.42174,0.180000000000291,0.0100000000020373
0.83,33.0,618321996.555657,0.18999999999869,0.0300000000024738
0.83,34.0,620408836.441687,0.200000000000728,0.0299999999988358
0.83,35.0,628865067.069226,0.180000000000291,0.0299999999988358
0.83,36.0,627782642.997489,0.18999999999869,0.0299999999988358
0.83,37.0,634743693.806475,0.170000000001892,0.0299999999988358
0.83,38.0,635444698.114434,0.180000000000291,0.0199999999967986
0.83,39.0,642221146.953875,0.169999999998254,0.0099999999983992
0.83,40.0,643612841.903705,0.170000000001892,0.0299999999988358
0.83,41.0,646344879.367301,0.169999999998254,0.0299999999988358
0.83,42.0,647068978.985051,0.170000000001892,0.0300000000024738
0.83,43.0,651346310.424754,0.18999999999869,0.0200000000004366
0.83,44.0,654299832.28316,0.170000000001892,0.0299999999988358
0.83,45.0,657110476.970061,0.169999999998254,0.0299999999988358
0.83,46.0,660087626.746984,0.180000000000291,0.0299999999988358
0.83,47.0,659966129.182842,0.169999999998254,0.0200000000004366
0.83,48.0,659088411.048326,0.150000000001455,0.0299999999988358
0.83,49.0,663893867.631872,0.200000000000728,0.0299999999988358
0.83,50.0,666401188.288609,0.170000000001892,0.0300000000024738
0.84,1.0,554307696.312214,0.640000000003056,0.110000000000582
0.84,2.0,557541207.184926,0.529999999998836,0.0499999999992724
0.84,3.0,564786307.287974,0.420000000001892,0.0400000000008731
0.84,4.0,555275963.244731,0.400000000001455,0.0499999999992724
0.84,5.0,562551932.347515,0.379999999997381,0.0400000000008731
0.84,6.0,565557714.902379,0.349999999998545,0.0400000000008731
0.84,7.0,560946320.719744,0.440000000002328,0.0299999999988358
0.84,8.0,567485708.23286,0.319999999999709,0.0499999999992724
0.84,9.0,568485447.974483,0.31000000000131,0.0299999999988358
0.84,10.0,570289174.684166,0.350000000002183,0.0299999999988358
0.84,11.0,571894385.757937,0.280000000002474,0.0300000000024738
0.84,12.0,576594587.806021,0.279999999998836,0.0299999999988358
0.84,13.0,575358841.785723,0.270000000000437,0.0299999999988358
0.84,14.0,571264866.434256,0.25,0.0299999999988358
0.84,15.0,571957054.461939,0.25,0.0499999999992724
0.84,16.0,580717355.250986,0.25,0.0299999999988358
0.84,17.0,579605745.623705,0.25,0.0299999999988358
0.84,18.0,587051704.918196,0.230000000003201,0.0300000000024738
0.84,19.0,586656235.898925,0.25,0.0299999999988358
0.84,20.0,587991208.333636,0.240000000001601,0.0299999999988358
0.84,21.0,591977292.234977,0.240000000001601,0.0299999999988358
0.84,22.0,590360449.419833,0.220000000001164,0.0299999999988358
0.84,23.0,592338122.203614,0.25,0.0299999999988358
0.84,24.0,597251276.668232,0.220000000001164,0.0299999999988358
0.84,25.0,604061588.379125,0.219999999997526,0.0300000000024738
0.84,26.0,606336210.207642,0.220000000001164,0.0299999999988358
0.84,27.0,609629022.885386,0.200000000000728,0.0299999999988358
0.84,28.0,610848622.809492,0.220000000001164,0.0400000000008731
0.84,29.0,610546343.719217,0.200000000000728,0.0299999999988358
0.84,30.0,611250736.074442,0.200000000000728,0.0300000000024738
0.84,31.0,613972213.072211,0.209999999999127,0.0299999999988358
0.84,32.0,612636972.097684,0.209999999999127,0.0299999999988358
0.84,33.0,612893366.948274,0.180000000000291,0.0400000000008731
0.84,34.0,616300059.393036,0.200000000000728,0.0299999999988358
0.84,35.0,619361078.812916,0.200000000000728,0.0300000000024738
0.84,36.0,620643933.842781,0.200000000000728,0.0299999999988358
0.84,37.0,626770696.409897,0.180000000000291,0.0299999999988358
0.84,38.0,630096611.512848,0.200000000000728,0.0299999999988358
0.84,39.0,632278971.237815,0.18999999999869,0.0299999999988358
0.84,40.0,629695234.834849,0.170000000001892,0.0299999999988358
0.84,41.0,631346364.294875,0.18999999999869,0.0299999999988358
0.84,42.0,635644390.359023,0.18999999999869,0.0299999999988358
0.84,43.0,636260831.266408,0.169999999998254,0.0299999999988358
0.84,44.0,641968512.176119,0.220000000001164,0.0499999999992724
0.84,45.0,642224318.143069,0.200000000000728,0.0299999999988358
0.84,46.0,647600448.943049,0.25,0.0299999999988358
0.84,47.0,647333908.35266,0.200000000000728,0.0400000000008731
0.84,48.0,649063932.588038,0.209999999999127,0.0100000000020373
0.84,49.0,655085870.978849,0.219999999997526,0.0499999999992724
0.84,50.0,659466611.946481,0.200000000000728,0.0299999999988358
0.85,1.0,546924499.995335,0.659999999999854,0.0600000000013097
0.85,2.0,542717335.479412,0.610000000000582,0.0900000000001455
0.85,3.0,544435051.318838,0.489999999997963,0.0499999999992724
0.85,4.0,539796920.356075,0.5,0.0300000000024738
0.85,5.0,548753635.893629,0.379999999997381,0.0499999999992724
0.85,6.0,554184035.10562,0.350000000002183,0.0299999999988358
0.85,7.0,554342082.711501,0.309999999997672,0.0400000000008731
0.85,8.0,557183517.557841,0.329999999998108,0.0299999999988358
0.85,9.0,555225022.592443,0.299999999999272,0.0499999999992724
0.85,10.0,552800035.230325,0.299999999999272,0.0300000000024738
0.85,11.0,559906297.023063,0.279999999998836,0.0299999999988358
0.85,12.0,567497141.534413,0.279999999998836,0.0299999999988358
0.85,13.0,562121933.415952,0.259999999998399,0.0499999999992724
0.85,14.0,567293971.265767,0.25,0.0400000000008731
0.85,15.0,565209513.801534,0.270000000000437,0.0299999999988358
0.85,16.0,568455273.89497,0.230000000003201,0.0300000000024738
0.85,17.0,571316659.571282,0.239999999997963,0.0300000000024738
0.85,18.0,576032134.724866,0.229999999999563,0.0299999999988358
0.85,19.0,575886909.804309,0.229999999999563,0.0299999999988358
0.85,20.0,573062441.394571,0.220000000001164,0.0099999999983992
0.85,21.0,580185526.922036,0.220000000001164,0.0299999999988358
0.85,22.0,578714194.009267,0.220000000001164,0.0299999999988358
0.85,23.0,582301438.40688,0.220000000001164,0.0299999999988358
0.85,24.0,586515175.008128,0.229999999999563,0.0299999999988358
0.85,25.0,593118546.156506,0.209999999999127,0.0300000000024738
0.85,26.0,595753651.583191,0.200000000000728,0.0300000000024738
0.85,27.0,596925351.959653,0.200000000000728,0.0299999999988358
0.85,28.0,601118676.015072,0.209999999999127,0.0400000000008731
0.85,29.0,601012988.037769,0.200000000000728,0.0299999999988358
0.85,30.0,605510403.256265,0.200000000000728,0.0299999999988358
0.85,31.0,608003814.689234,0.19999999999709,0.0300000000024738
0.85,32.0,609520256.539911,0.200000000000728,0.0299999999988358
0.85,33.0,609396653.375506,0.180000000000291,0.0299999999988358
0.85,34.0,610612548.497392,0.18999999999869,0.0299999999988358
0.85,35.0,613379645.078784,0.18999999999869,0.0299999999988358
0.85,36.0,618886860.973203,0.200000000000728,0.0300000000024738
0.85,37.0,622867685.782914,0.18999999999869,0.0300000000024738
0.85,38.0,624655948.30859,0.180000000000291,0.0400000000008731
0.85,39.0,630893293.952886,0.180000000000291,0.0299999999988358
0.85,40.0,631282774.448981,0.18999999999869,0.0299999999988358
0.85,41.0,632684116.877235,0.18999999999869,0.0299999999988358
0.85,42.0,638112172.010268,0.180000000000291,0.0299999999988358
0.85,43.0,641231679.433664,0.18999999999869,0.0299999999988358
0.85,44.0,643351556.290779,0.170000000001892,0.0299999999988358
0.85,45.0,644348444.089521,0.169999999998254,0.0299999999988358
0.85,46.0,646510671.4367,0.180000000000291,0.0299999999988358
0.85,47.0,648736590.235665,0.169999999998254,0.0100000000020373
0.85,48.0,650064705.260832,0.169999999998254,0.0400000000008731
0.85,49.0,654947100.618899,0.170000000001892,0.0300000000024738
0.85,50.0,657657624.349035,0.170000000001892,0.0099999999983992
0.86,1.0,569435958.725279,0.690000000002328,0.0600000000013097
0.86,2.0,566288957.287179,0.56000000000131,0.0499999999992724
0.86,3.0,567060880.994076,0.479999999999563,0.0499999999992724
0.86,4.0,568928461.316978,0.459999999999127,0.0400000000008731
0.86,5.0,565138283.916808,0.370000000002619,0.0400000000008731
0.86,6.0,574962774.019734,0.409999999999854,0.0600000000013097
0.86,7.0,576107630.901476,0.390000000003056,0.0400000000008731
0.86,8.0,572344424.319454,0.309999999997672,0.0300000000024738
0.86,9.0,578149244.218696,0.299999999999272,0.0300000000024738
0.86,10.0,577065246.106035,0.290000000000873,0.0299999999988358
0.86,11.0,584575389.775062,0.279999999998836,0.0299999999988358
0.86,12.0,582068439.654069,0.299999999999272,0.0499999999992724
0.86,13.0,583067835.432362,0.270000000000437,0.0299999999988358
0.86,14.0,574568447.407676,0.270000000000437,0.0299999999988358
0.86,15.0,578028280.629597,0.270000000000437,0.0300000000024738
0.86,16.0,582783002.229752,0.25,0.0299999999988358
0.86,17.0,584322003.082531,0.25,0.0400000000008731
0.86,18.0,587446839.374763,0.229999999999563,0.0299999999988358
0.86,19.0,590679290.305336,0.239999999997963,0.0299999999988358
0.86,20.0,590303721.172582,0.25,0.0300000000024738
0.86,21.0,591974510.23254,0.220000000001164,0.0299999999988358
0.86,22.0,595503814.502378,0.230000000003201,0.0300000000024738
0.86,23.0,599229002.378941,0.230000000003201,0.0300000000024738
0.86,24.0,604014939.528135,0.220000000001164,0.0299999999988358
0.86,25.0,602407341.604214,0.219999999997526,0.0299999999988358
0.86,26.0,603326615.845471,0.209999999999127,0.0400000000008731
0.86,27.0,609085351.599801,0.220000000001164,0.0299999999988358
0.86,28.0,612856489.793814,0.200000000000728,0.0300000000024738
0.86,29.0,612021226.567788,0.220000000001164,0.0299999999988358
0.86,30.0,614578639.952055,0.219999999997526,0.0100000000020373
0.86,31.0,616138175.793561,0.18999999999869,0.0299999999988358
0.86,32.0,619062772.544827,0.190000000002328,0.0299999999988358
0.86,33.0,622214266.50054,0.18999999999869,0.0300000000024738
0.86,34.0,622889614.568532,0.18999999999869,0.0299999999988358
0.86,35.0,624746050.70607,0.18999999999869,0.0299999999988358
0.86,36.0,622013116.045908,0.200000000000728,0.0300000000024738
0.86,37.0,628333241.081298,0.209999999999127,0.0299999999988358
0.86,38.0,633128002.627402,0.18999999999869,0.0200000000004366
0.86,39.0,634572350.138279,0.169999999998254,0.0299999999988358
0.86,40.0,636150345.4739,0.18999999999869,0.0299999999988358
0.86,41.0,637513554.493365,0.18999999999869,0.0299999999988358
0.86,42.0,640107849.468316,0.169999999998254,0.0299999999988358
0.86,43.0,644769397.947237,0.18999999999869,0.0299999999988358
0.86,44.0,650391787.809227,0.169999999998254,0.0300000000024738
0.86,45.0,648295826.690696,0.18999999999869,0.0200000000004366
0.86,46.0,651397059.588185,0.170000000001892,0.0100000000020373
0.86,47.0,650057262.484476,0.159999999999854,0.0099999999983992
0.86,48.0,650443266.510214,0.159999999999854,0.0200000000004366
0.86,49.0,654615562.291417,0.159999999999854,0.0400000000008731
0.86,50.0,656951245.582714,0.190000000002328,0.0100000000020373
0.87,1.0,540087052.587552,0.540000000000873,0.0600000000013097
0.87,2.0,539116608.080906,0.540000000000873,0.0499999999992724
0.87,3.0,540861333.064932,0.420000000001892,0.0499999999992724
0.87,4.0,539966123.40194,0.409999999999854,0.0400000000008731
0.87,5.0,534583723.111695,0.360000000000582,0.0400000000008731
0.87,6.0,545801239.99275,0.359999999996944,0.0400000000008731
0.87,7.0,547873121.354755,0.360000000000582,0.0300000000024738
0.87,8.0,552103049.746698,0.349999999998545,0.0300000000024738
0.87,9.0,558778011.729614,0.299999999999272,0.0300000000024738
0.87,10.0,557067608.295804,0.290000000000873,0.0499999999992724
0.87,11.0,560784323.068888,0.279999999998836,0.0300000000024738
0.87,12.0,559111268.391267,0.280000000002474,0.0299999999988358
