"","num_trees","sample_fraction","mtry","replace","min_node_size","mse","runtime_training","runtime_prediction"
"309",1303,NA,NA,NA,40,10409416879.6148,0.418000000000029,0.0460000000000036
"310",397,NA,NA,NA,43,10757083439.8975,0.140000000000055,0.0220000000001164
"311",1106,NA,NA,NA,15,10659544215.8608,0.511999999999898,0.049999999999909
"312",382,NA,NA,NA,32,11009244125.7832,0.147999999999956,0.0299999999999272
"313",276,NA,NA,NA,5,10597716219.4221,0.197999999999956,0.0260000000000218
"314",1146,NA,NA,NA,22,10339288631.4722,0.448000000000138,0.0500000000001819
"315",1068,NA,NA,NA,48,10450950896.2899,0.317999999999938,0.0399999999999636
"316",702,NA,NA,NA,39,10554489309.9551,0.238000000000102,0.0399999999999636
"317",1525,NA,NA,NA,50,10432781270.189,0.434000000000015,0.05
"318",819,NA,NA,NA,25,10733934794.6987,0.311999999999989,0.0360000000001492
"319",200,NA,NA,NA,26,10733644071.6363,0.0959999999999127,0.0239999999999782
"320",1459,NA,NA,NA,44,10550729506.847,0.444000000000051,0.050000000000091
"321",1593,NA,NA,NA,10,10734925939.2263,0.83799999999992,0.0799999999999272
"322",277,NA,NA,NA,49,10397311212.5659,0.101999999999953,0.0199999999999818
"323",1619,NA,NA,NA,47,10579460579.8196,0.480000000000018,0.0539999999999054
"324",1201,NA,NA,NA,46,10565474609.8375,0.372000000000025,0.0440000000000509
"325",1107,NA,NA,NA,28,10718506726.7636,0.406000000000131,0.043999999999869
"326",779,NA,NA,NA,19,10809099056.1898,0.332000000000062,0.0380000000001019
"327",317,NA,NA,NA,17,10387703804.2385,0.152000000000044,0.0280000000001564
"328",147,NA,NA,NA,5,10676850489.8374,0.114000000000033,0.0259999999999309
"329",1088,NA,NA,NA,32,10541517438.0976,0.379999999999836,0.0399999999998727
"330",371,NA,NA,NA,33,10790486627.3308,0.139999999999964,0.0280000000000655
"331",1487,NA,NA,NA,6,10583661266.9433,0.959999999999945,0.0860000000000582
"332",823,NA,NA,NA,14,10609219852.415,0.428000000000065,0.0460000000000946
"333",1594,NA,NA,NA,12,10505849116.5964,0.797999999999956,0.0699999999999818
