"","num_trees","sample_fraction","mtry","replace","min_node_size","mse","runtime_training","runtime_prediction"
"318",NA,NA,60,NA,12,11476412441.428,1.3619999999999,0.0340000000000146
"319",NA,NA,43,NA,22,11129069159.5324,0.813999999999578,0.0319999999992433
"320",NA,NA,6,NA,4,10818340188.8093,0.363999999999942,0.0459999999999127
"321",NA,NA,52,NA,3,11218139375.59,1.94000000000051,0.0400000000001455
"322",NA,NA,50,NA,34,10531791238.3152,0.814000000000306,0.030000000000291
"323",NA,NA,2,NA,37,9787351369.6795,0.118000000000029,0.0319999999996071
"324",NA,NA,31,NA,48,11290422197.7344,0.447999999999593,0.0319999999996071
"325",NA,NA,10,NA,22,10428140791.5256,0.276000000000204,0.0299999999999272
"326",NA,NA,19,NA,9,11058335070.1788,0.581999999999971,0.0340000000003784
"327",NA,NA,18,NA,45,10714537516.5634,0.305999999999403,0.0300000000006548
"328",NA,NA,3,NA,45,9961322845.01177,0.126000000000568,0.0320000000006985
"329",NA,NA,44,NA,3,11067161057.3227,1.60600000000013,0.0419999999994616
"330",NA,NA,57,NA,26,11243289071.7405,0.982000000000699,0.0300000000006548
"331",NA,NA,1,NA,46,8266102659.36851,0.0880000000004657,0.0299999999995634
"332",NA,NA,2,NA,15,9812184618.77879,0.139999999999782,0.0380000000004657
"333",NA,NA,6,NA,49,10346359755.7518,0.155999999999767,0.0299999999999272
"334",NA,NA,33,NA,33,11365702168.1342,1.27399999999943,0.0399999999997817
"335",NA,NA,55,NA,15,11312014907.2503,1.28400000000001,0.0379999999997381
"336",NA,NA,6,NA,17,10737754446.8769,0.22200000000048,0.0380000000004657
"337",NA,NA,38,NA,4,11198727835.2993,1.32800000000061,0.042000000000553
